Protein ID	half_life (units.min)	notes	assignment
sp|P69826|PTMCB_ECOLI	376.14623904	> 3 hrs, inconsistent	> 3
sp|P69829|PTSN_ECOLI	352.75667958	> 3 hrs, inconsistent	> 3
sp|P69856|NANC_ECOLI	459.28284636	> 6 hrs, 1 replicate	> 6
sp|P69910|DCEB_ECOLI	380.828535	> 6 hrs, 1 replicate	> 6
sp|P75672|YAFS_ECOLI	692.3586228	> 6 hrs, 1 replicate	> 6
sp|P75687|RCLB_ECOLI	216.136035	> 3 hrs, inconsistent	> 3
sp|P75733|CHIP_ECOLI	124.40092008	< 3 hrs, inconsistent	< 3
sp|P75734|CHIQ_ECOLI	580.5552598799999	> 6 hrs, inconsistent	> 6
sp|P75736|YBFF_ECOLI	440.9090685	> 6 hrs, inconsistent	> 6
sp|P75750|YBGQ_ECOLI	253.97146674	> 3 hrs, inconsistent	> 3
sp|P75779|YBIX_ECOLI	383.28156078	> 6 hrs, 1 replicate	> 6
sp|P75780|FIU_ECOLI	195.93641736	> 3 hrs, 1 replicate	> 3
sp|P75782|RLMF_ECOLI	794.0673042	> 6 hrs, 1 replicate	> 6
sp|P75783|YBIO_ECOLI	69.0494952	< 3 hrs, inconsistent	< 3
sp|P75799|GSID_ECOLI	392.12356962	> 6 hrs, 1 replicate	> 6
sp|P75811|RCDA_ECOLI	293.39181831	> 3 hrs, inconsistent	> 3
sp|P75822|YBJT_ECOLI	727.9599528	> 6 hrs, inconsistent	> 6
sp|P75826|LYSO_ECOLI	186.92434536	> 3 hrs, inconsistent	> 3
sp|P75829|YBJX_ECOLI	54.3580713	< 3 hrs, 1 replicate	< 3
sp|P75835|YCAM_ECOLI	415.78760256	> 3 hrs, inconsistent	> 3
sp|P75853|SSUA_ECOLI	483.4564059	> 6 hrs, 1 replicate	> 6
sp|P75858|ELFG_ECOLI	585.82489362	> 6 hrs, 1 replicate	> 6
sp|P75867|LONH_ECOLI	493.37042574	> 6 hrs, inconsistent	> 6
sp|P75869|SXY_ECOLI	402.29300606999993	> 3 hrs, inconsistent	> 3
sp|P75870|YCCS_ECOLI	241.41965901	> 3 hrs, 1 replicate	> 3
sp|P75908|YCDT_ECOLI	173.84286822	< 3 hrs, 1 replicate	< 3
sp|P75915|YCDY_ECOLI	521.80423173	> 6 hrs, 1 replicate	> 6
sp|P75917|YMDA_ECOLI	15.37675584	< 3 hrs, 1 replicate	< 3
sp|P75919|CLSC_ECOLI	465.48813108	> 6 hrs, 1 replicate	> 6
sp|P75936|FLGD_ECOLI	23.30638134	< 3 hrs, 1 replicate	< 3
sp|P75942|FLGJ_ECOLI	23.46665694	< 3 hrs, 1 replicate	< 3
sp|P75948|THIK_ECOLI	427.7983899	> 3 hrs, inconsistent	> 3
sp|P75958|LOLE_ECOLI	631.5257844	> 6 hrs, 1 replicate	> 6
sp|P75966|RLUE_ECOLI	659.763447	> 6 hrs, inconsistent	> 6
sp|P75990|BLUF_ECOLI	255.4285749	> 3 hrs, inconsistent	> 3
sp|P76001|YCGJ_ECOLI	605.2680641999999	> 6 hrs, 1 replicate	> 6
sp|P76002|PLIG_ECOLI	598.8253575	> 6 hrs, inconsistent	> 6
sp|P76007|NHAP2_ECOLI	658.36467291	> 6 hrs, 1 replicate	> 6
sp|P76042|YCJN_ECOLI	795.5388552000001	> 6 hrs, 1 replicate	> 6
sp|P76046|YCJX_ECOLI	485.004597	> 6 hrs, inconsistent	> 6
sp|P76053|SMRA_ECOLI	81.032478	< 3 hrs, inconsistent	< 3
sp|P76062|RACR_ECOLI	328.69336188	> 3 hrs, inconsistent	> 3
sp|P76066|YDAW_ECOLI	85.15029948	< 3 hrs, 1 replicate	< 3
sp|P76100|YDCK_ECOLI	281.15652864000003	> 3 hrs, inconsistent	> 3
sp|P76102|INSQ_ECOLI	509.27183958000006	> 6 hrs, 1 replicate	> 6
sp|P76117|YNCG_ECOLI	299.55753156000003	> 3 hrs, inconsistent	> 3
sp|P76134|YDEM_ECOLI	98.33939466	< 3 hrs, 1 replicate	< 3
sp|P76141|LSRR_ECOLI	467.02173306	> 6 hrs, 1 replicate	> 6
sp|P76156|YDFO_ECOLI	259.51696181999995	> 3 hrs, inconsistent	> 3
sp|P76170|YNFB_ECOLI	310.71254019	> 3 hrs, inconsistent	> 3
sp|P76172|YNFD_ECOLI	287.25201537000004	> 3 hrs, inconsistent	> 3
sp|P76176|YDGD_ECOLI	578.44723314	> 6 hrs, inconsistent	> 6
sp|P76190|MEPH_ECOLI	561.46409154	> 6 hrs, inconsistent	> 6
sp|P76192|YDHV_ECOLI	611.99539983	> 6 hrs, inconsistent	> 6
sp|P76193|YNHG_ECOLI	622.3900128	> 6 hrs, inconsistent	> 6
sp|P76201|YDIQ_ECOLI	56.98791012	< 3 hrs, 1 replicate	< 3
sp|P76204|YDIV_ECOLI	519.77877204	> 6 hrs, 1 replicate	> 6
sp|P76214|VES_ECOLI	18.4133019	< 3 hrs, 1 replicate	< 3
sp|P76215|ASTE_ECOLI	130.86021732	< 3 hrs, inconsistent	< 3
sp|P76220|YDJY_ECOLI	421.70151594	> 6 hrs, 1 replicate	> 6
sp|P76237|YEAJ_ECOLI	266.74834473	> 3 hrs, inconsistent	> 3
sp|P76245|YEAP_ECOLI	13.95553644	< 3 hrs, 1 replicate	< 3
sp|P76270|MSRC_ECOLI	706.9038270600001	> 6 hrs, inconsistent	> 6
sp|P76272|YEBT_ECOLI	382.42217712	> 3 hrs, inconsistent	> 3
sp|P76273|RSMF_ECOLI	451.50196458	> 6 hrs, inconsistent	> 6
sp|P76291|CMOB_ECOLI	786.1627044	> 6 hrs, inconsistent	> 6
sp|P76297|FLHE_ECOLI	526.786332	> 6 hrs, inconsistent	> 6
sp|P76298|FLHA_ECOLI	375.11029902	> 3 hrs, inconsistent	> 3
sp|P76316|DCYD_ECOLI	523.87028304	> 6 hrs, 1 replicate	> 6
sp|P76339|YEDV_ECOLI	454.76257446	> 6 hrs, 1 replicate	> 6
sp|P76387|WZC_ECOLI	165.17010815999998	< 3 hrs, 1 replicate	< 3
sp|P76394|YEGJ_ECOLI	398.8813212	> 6 hrs, 1 replicate	> 6
sp|P76398|MDTB_ECOLI	553.51856217	> 6 hrs, 1 replicate	> 6
sp|P76417|YEGT_ECOLI	550.12821462	> 6 hrs, 1 replicate	> 6
sp|P76419|YEGV_ECOLI	256.14320825999994	> 3 hrs, inconsistent	> 3
sp|P76422|THID_ECOLI	404.20165614	> 6 hrs, inconsistent	> 6
sp|P76425|RCNA_ECOLI	647.77536	> 6 hrs, 1 replicate	> 6
sp|P76461|ATOB_ECOLI	425.72721978	> 6 hrs, 1 replicate	> 6
sp|P76466|YFAT_ECOLI	601.2753684300001	> 3 hrs, inconsistent	> 3
sp|P76483|YFBM_ECOLI	258.42143208	> 3 hrs, inconsistent	> 3
sp|P76486|YFBP_ECOLI	525.7783554600001	> 6 hrs, 1 replicate	> 6
sp|P76491|5DNU_ECOLI	551.01337764	> 6 hrs, 1 replicate	> 6
sp|P76507|YFDI_ECOLI	384.76234152	> 6 hrs, 1 replicate	> 6
sp|P76515|YFDS_ECOLI	151.39519902	< 3 hrs, 1 replicate	< 3
sp|P76536|YFEX_ECOLI	511.3039614899999	> 6 hrs, inconsistent	> 6
sp|P76561|YPFH_ECOLI	296.96960904	> 3 hrs, inconsistent	> 3
sp|P76562|TMCA_ECOLI	491.10462954	> 6 hrs, 1 replicate	> 6
sp|P76577|PBPC_ECOLI	356.75666322	> 3 hrs, inconsistent	> 3
sp|P76586|YPHH_ECOLI	148.99326498	< 3 hrs, inconsistent	< 3
sp|P76616|YGAQ_ECOLI	295.5849363	> 3 hrs, inconsistent	> 3
sp|P76909|YNJD_ECOLI	532.15900668	> 6 hrs, inconsistent	> 6
sp|P77044|MHPC_ECOLI	127.90426869	< 3 hrs, 1 replicate	< 3
sp|P77163|TFAR_ECOLI	109.64314653	< 3 hrs, inconsistent	< 3
sp|P77172|YFGF_ECOLI	430.59537474	> 3 hrs, inconsistent	> 3
sp|P77179|RSXE_ECOLI	263.12918166	> 3 hrs, inconsistent	> 3
sp|P77181|PAAY_ECOLI	698.08722696	> 6 hrs, inconsistent	> 6
sp|P77206|YAFZ_ECOLI	186.1223526	> 3 hrs, inconsistent	> 3
sp|P77211|CUSC_ECOLI	430.93784142	> 3 hrs, inconsistent	> 3
sp|P77214|CUSF_ECOLI	281.56200816	> 3 hrs, inconsistent	> 3
sp|P77221|YAHG_ECOLI	368.75089635	> 3 hrs, inconsistent	> 3
sp|P77239|CUSB_ECOLI	347.6078433	> 3 hrs, inconsistent	> 3
sp|P77245|MURR_ECOLI	636.8331348	> 6 hrs, inconsistent	> 6
sp|P77247|HXPB_ECOLI	726.50132001	> 6 hrs, inconsistent	> 6
sp|P77260|YDFI_ECOLI	253.29362604	> 3 hrs, inconsistent	> 3
sp|P77263|ECPE_ECOLI	393.28838871	> 3 hrs, inconsistent	> 3
sp|P77272|PTYBC_ECOLI	303.45836394	> 3 hrs, inconsistent	> 3
sp|P77279|FETA_ECOLI	423.58837392	> 6 hrs, 1 replicate	> 6
sp|P77293|GTRB_ECOLI	521.04598188	> 6 hrs, 1 replicate	> 6
sp|P77307|FETB_ECOLI	595.76503128	> 6 hrs, inconsistent	> 6
sp|P77309|YNEJ_ECOLI	467.3428054200001	> 3 hrs, inconsistent	> 3
sp|P77316|YBDR_ECOLI	319.73767023000005	inconsistent	> 0
sp|P77318|YDEN_ECOLI	559.86893484	> 6 hrs, 1 replicate	> 6
sp|P77330|BORD_ECOLI	467.83891464	> 6 hrs, inconsistent	> 6
sp|P77334|GMR_ECOLI	120.10783722	< 3 hrs, inconsistent	< 3
sp|P77338|MSCK_ECOLI	665.52981786	> 6 hrs, inconsistent	> 6
sp|P77360|YPHC_ECOLI	165.74710107	< 3 hrs, inconsistent	< 3
sp|P77368|YBCL_ECOLI	278.70509532	> 3 hrs, inconsistent	> 3
sp|P77376|YDGJ_ECOLI	565.7310181500001	> 6 hrs, inconsistent	> 6
sp|P77379|RCLR_ECOLI	603.7688994	> 6 hrs, inconsistent	> 6
sp|P77439|PTFX1_ECOLI	141.61289448	< 3 hrs, 1 replicate	< 3
sp|P77473|YLAB_ECOLI	372.91165698	> 3 hrs, inconsistent	> 3
sp|P77475|YQAB_ECOLI	370.7364894	> 6 hrs, 1 replicate	> 6
sp|P77489|YAGR_ECOLI	365.86666248	> 3 hrs, inconsistent	> 3
sp|P77495|PRPE_ECOLI	24.11765796	< 3 hrs, 1 replicate	< 3
sp|P77504|YBBP_ECOLI	590.81627343	> 6 hrs, 1 replicate	> 6
sp|P77555|ALLD_ECOLI	483.74597418	> 6 hrs, 1 replicate	> 6
sp|P77567|NHOA_ECOLI	168.52336428	< 3 hrs, inconsistent	< 3
sp|P77579|PTFC1_ECOLI	383.7597783	> 6 hrs, 1 replicate	> 6
sp|P77580|ACDH_ECOLI	307.78090182	> 3 hrs, inconsistent	> 3
sp|P77585|YPDE_ECOLI	130.51664567999998	< 3 hrs, 1 replicate	< 3
sp|P77608|MHPD_ECOLI	290.44164789	> 3 hrs, inconsistent	> 3
sp|P77609|FLXA_ECOLI	25.54389888	< 3 hrs, 1 replicate	< 3
sp|P77611|RSXC_ECOLI	81.60127145999999	< 3 hrs, 1 replicate	< 3
sp|P77615|YCJW_ECOLI	487.39710264	> 6 hrs, inconsistent	> 6
sp|P77622|DDPF_ECOLI	273.22604028	> 3 hrs, inconsistent	> 3
sp|P77624|ARCM_ECOLI	261.02501370000004	> 3 hrs, 1 replicate	> 3
sp|P77650|HCAD_ECOLI	166.9278699	< 3 hrs, 1 replicate	< 3
sp|P77667|SUFA_ECOLI	260.2953096	> 3 hrs, 1 replicate	> 3
sp|P77717|YBAY_ECOLI	686.39663013	> 6 hrs, inconsistent	> 6
sp|P77747|OMPN_ECOLI	414.04145106	> 3 hrs, inconsistent	> 3
sp|P77754|SPY_ECOLI	286.79431386	> 3 hrs, inconsistent	> 3
sp|P77766|RNAAM_ECOLI	270.58528479000006	> 3 hrs, inconsistent	> 3
sp|P77774|BAMB_ECOLI	519.43385673	> 6 hrs, inconsistent	> 6
sp|P77783|YNFF_ECOLI	564.69756687	> 3 hrs, inconsistent	> 3
sp|P77788|NUDG_ECOLI	517.77797754	> 6 hrs, 1 replicate	> 6
sp|P77802|ECPC_ECOLI	174.59391246	< 3 hrs, 1 replicate	< 3
sp|P78061|PUUA_ECOLI	58.57467072	< 3 hrs, inconsistent	< 3
sp|Q06065|ATOC_ECOLI	633.47671737	> 6 hrs, inconsistent	> 6
sp|Q06067|ATOS_ECOLI	391.92939774	> 3 hrs, inconsistent	> 3
sp|Q2EET2|YPFN_ECOLI	378.71903718	> 6 hrs, 1 replicate	> 6
sp|Q2M7R5|YIBT_ECOLI	263.68198872	> 3 hrs, 1 replicate	> 3
sp|Q46791|YGEK_ECOLI	504.47310567	> 6 hrs, inconsistent	> 6
sp|Q46811|YGFK_ECOLI	363.71935506	> 3 hrs, inconsistent	> 3
sp|Q46812|SSNA_ECOLI	465.7826036400001	> 3 hrs, inconsistent	> 3
sp|Q46817|GHXQ_ECOLI	555.638166	> 6 hrs, 1 replicate	> 6
sp|Q46824|YGFX_ECOLI	404.2361830800001	> 6 hrs, 1 replicate	> 6
sp|Q46845|YGHU_ECOLI	586.58818383	> 6 hrs, inconsistent	> 6
sp|Q46855|YQHC_ECOLI	255.93332628	> 3 hrs, 1 replicate	> 3
sp|Q46861|YGIQ_ECOLI	12.3352287	< 3 hrs, 1 replicate	< 3
sp|Q46864|MQSA_ECOLI	59.339318760000005	< 3 hrs, 1 replicate	< 3
sp|Q46868|YQIC_ECOLI	541.6445955600001	> 6 hrs, 1 replicate	> 6
sp|Q46896|CAS1_ECOLI	134.5271808	< 3 hrs, inconsistent	< 3
sp|Q46897|CAS6_ECOLI	96.3043005	< 3 hrs, 1 replicate	< 3
sp|Q46899|CASC_ECOLI	253.30852872	> 3 hrs, inconsistent	> 3
sp|Q46901|CSE1_ECOLI	285.14258082000003	> 3 hrs, inconsistent	> 3
sp|Q46916|GUDP_ECOLI	303.44736564	> 3 hrs, inconsistent	> 3
sp|Q46919|YQCC_ECOLI	708.70142406	> 6 hrs, inconsistent	> 6
sp|Q46925|CSDA_ECOLI	646.66047513	> 6 hrs, inconsistent	> 6
sp|Q47083|CBL_ECOLI	69.77829258	< 3 hrs, 1 replicate	< 3
sp|Q47140|HCAF_ECOLI	412.53707448000006	> 3 hrs, inconsistent	> 3
sp|Q47141|HCAR_ECOLI	16.490446979999998	< 3 hrs, 1 replicate	< 3
sp|Q47152|RAYT_ECOLI	115.60807866	< 3 hrs, 1 replicate	< 3
sp|Q47208|FDRA_ECOLI	272.31471072	> 3 hrs, inconsistent	> 3
sp|Q47537|TAUA_ECOLI	683.3752212	> 6 hrs, inconsistent	> 6
sp|Q47679|YAFV_ECOLI	704.81144196	> 6 hrs, inconsistent	> 6
sp|Q47710|YQJK_ECOLI	522.52901496	> 6 hrs, 1 replicate	> 6
sp|Q6BF16|DGOA_ECOLI	360.61587387	> 3 hrs, inconsistent	> 3
sp|Q7DFV3|YMGG_ECOLI	89.80384278	< 3 hrs, 1 replicate	< 3
