gene_name	cistron_name	monomer_name	prob_monomer_expressed
G7250	G7250_RNA	G7250-MONOMER[c]	0.45897435897435895
G7251	G7251_RNA	G7251-MONOMER[i]	0.9743589743589743
G7252	G7252_RNA	G7252-MONOMER[c]	1.0
G7255	G7255_RNA	G7255-MONOMER[c]	1.0
G7256	G7256_RNA	G7256-MONOMER[o]	0.4897435897435897
G7257	G7257_RNA	G7257-MONOMER[c]	0.9487179487179487
G7258	G7258_RNA	G7258-MONOMER[i]	1.0
G7260	G7260_RNA	G7260-MONOMER[c]	0.9974358974358974
G7261	G7261_RNA	G7261-MONOMER[c]	1.0
G7262	G7262_RNA	G7262-MONOMER[c]	0.5769230769230769
G7263	G7263_RNA	G7263-MONOMER[c]	0.8487179487179487
G7265	G7265_RNA	G7265-MONOMER[i]	0.7846153846153846
G7266	G7266_RNA	G7266-MONOMER[c]	1.0
G7267	G7267_RNA	G7267-MONOMER[c]	1.0
G7268	G7268_RNA	G7268-MONOMER[i]	1.0
G7269	G7269_RNA	G7269-MONOMER[c]	1.0
G7270	G7270_RNA	G7270-MONOMER[c]	0.9923076923076923
G7271	G7271_RNA	G7271-MONOMER[c]	0.9974358974358974
G7272	G7272_RNA	G7272-MONOMER[c]	1.0
G7273	G7273_RNA	G7273-MONOMER[c]	1.0
G7274	G7274_RNA	G7274-MONOMER[c]	0.38974358974358975
G7275	G7275_RNA	G7275-MONOMER[c]	0.40512820512820513
G7276	G7276_RNA	G7276-MONOMER[c]	0.7461538461538462
G7277	G7277_RNA	G7277-MONOMER[c]	0.7307692307692307
G7278	G7278_RNA	G7278-MONOMER[m]	0.9923076923076923
G7279	G7279_RNA	G7279-MONOMER[c]	0.9974358974358974
G7280	G7280_RNA	G7280-MONOMER[c]	1.0
G7281	G7281_RNA	G7281-MONOMER[i]	0.2128205128205128
G7282	G7282_RNA	G7282-MONOMER[i]	0.23846153846153847
G7283	G7283_RNA	G7283-MONOMER[i]	0.3
G7284	G7284_RNA	G7284-MONOMER[c]	0.29743589743589743
G7285	G7285_RNA	G7285-MONOMER[c]	0.37435897435897436
G7286	G7286_RNA	G7286-MONOMER[c]	0.29743589743589743
G7287	G7287_RNA	G7287-MONOMER[c]	0.2794871794871795
G7288	G7288_RNA	G7288-MONOMER[c]	0.3282051282051282
G7289	G7289_RNA	G7289-MONOMER[c]	0.3871794871794872
G7290	G7290_RNA	G7290-MONOMER[c]	0.3717948717948718
G7291	G7291_RNA	G7291-MONOMER[c]	0.4128205128205128
G7292	G7292_RNA	G7292-MONOMER[c]	0.2717948717948718
G7295	G7295_RNA	G7295-MONOMER[i]	0.7333333333333333
G7296	G7296_RNA	G7296-MONOMER[c]	1.0
G7297	G7297_RNA	G7297-MONOMER[i]	1.0
G7298	G7298_RNA	G7298-MONOMER[m]	1.0
G7307	G7307_RNA	G7307-MONOMER[i]	0.44358974358974357
G7308	G7308_RNA	G7308-MONOMER[c]	0.44871794871794873
G7310	G7310_RNA	G7310-MONOMER[i]	1.0
G7311	G7311_RNA	G7311-MONOMER[m]	1.0
G7312	G7312_RNA	G7312-MONOMER[c]	1.0
G7313	G7313_RNA	G7313-MONOMER[c]	1.0
G7314	G7314_RNA	G7314-MONOMER[m]	0.4717948717948718
G7315	G7315_RNA	G7315-MONOMER[i]	1.0
G7316	G7316_RNA	G7316-MONOMER[o]	0.5820512820512821
G7317	G7317_RNA	G7317-MONOMER[c]	0.5641025641025641
G7318	G7318_RNA	G7318-MONOMER[c]	1.0
G7319	G7319_RNA	G7319-MONOMER[c]	1.0
G7320	G7320_RNA	G7320-MONOMER[m]	1.0
G7321	G7321_RNA	G7321-MONOMER[i]	1.0
G7322	G7322_RNA	G7322-MONOMER[m]	0.7871794871794872
G7323	G7323_RNA	G7323-MONOMER[e]	0.882051282051282
G7324	G7324_RNA	G7324-MONOMER[c]	1.0
G7325	G7325_RNA	G7325-MONOMER[c]	1.0
G7326	G7326_RNA	G7326-MONOMER[c]	1.0
G7327	G7327_RNA	G7327-MONOMER[c]	1.0
G7328	G7328_RNA	G7328-MONOMER[m]	0.4666666666666667
G7329	G7329_RNA	G7329-MONOMER[c]	0.9666666666666667
G7331	G7331_RNA	G7331-MONOMER[c]	1.0
G7337	G7337_RNA	G7337-MONOMER[i]	0.9974358974358974
G7338	G7338_RNA	G7338-MONOMER[c]	0.8923076923076924
G7342	G7342_RNA	G7342-MONOMER[p]	0.22564102564102564
G7343	G7343_RNA	G7343-MONOMER[c]	0.19743589743589743
G7344	G7344_RNA	G7344-MONOMER[c]	0.941025641025641
G7345	G7345_RNA	G7345-MONOMER[m]	0.9538461538461539
G7346	G7346_RNA	G7346-MONOMER[c]	1.0
G7347	G7347_RNA	G7347-MONOMER[i]	1.0
G7348	G7348_RNA	G7348-MONOMER[i]	1.0
G7349	G7349_RNA	G7349-MONOMER[c]	0.9923076923076923
G7350	G7350_RNA	G7350-MONOMER[i]	0.8589743589743589
G7352	G7352_RNA	G7352-MONOMER[m]	1.0
G7354	G7354_RNA	G7354-MONOMER[p]	1.0
G7355	G7355_RNA	G7355-MONOMER[i]	1.0
EG12442	EG12442_RNA	G7356-MONOMER[i]	1.0
G7357	G7357_RNA	G7357-MONOMER[i]	1.0
G7358	G7358_RNA	G7358-MONOMER[m]	1.0
G7359	G7359_RNA	G7359-MONOMER[c]	0.9179487179487179
G7360	G7360_RNA	G7360-MONOMER[c]	0.4358974358974359
G7361	G7361_RNA	G7361-MONOMER[c]	0.3564102564102564
G7362	G7362_RNA	G7362-MONOMER[c]	1.0
G7363	G7363_RNA	G7363-MONOMER[c]	1.0
G7364	G7364_RNA	G7364-MONOMER[c]	0.7871794871794872
G7365	G7365_RNA	G7365-MONOMER[c]	1.0
G7366	G7366_RNA	G7366-MONOMER[c]	1.0
G7367	G7367_RNA	G7367-MONOMER[c]	0.3128205128205128
G7368	G7368_RNA	G7368-MONOMER[c]	0.3333333333333333
G7369	G7369_RNA	G7369-MONOMER[c]	0.8384615384615385
G7370	G7370_RNA	G7370-MONOMER[i]	0.8333333333333334
G7371	G7371_RNA	G7371-MONOMER[i]	0.8564102564102564
G7372	G7372_RNA	G7372-MONOMER[c]	0.8641025641025641
G7373	G7373_RNA	G7373-MONOMER[c]	0.9974358974358974
G7377	G7377_RNA	G7377-MONOMER[i]	0.9846153846153847
G7378	G7378_RNA	G7378-MONOMER[c]	0.4948717948717949
G7379	G7379_RNA	G7379-MONOMER[c]	0.4641025641025641
G7380	G7380_RNA	G7380-MONOMER[c]	0.4666666666666667
G7381	G7381_RNA	G7381-MONOMER[c]	0.4846153846153846
G7382	G7382_RNA	G7382-MONOMER[m]	0.5256410256410257
G7384	G7384_RNA	G7384-MONOMER[o]	0.04871794871794872
G7385	G7385_RNA	G7385-MONOMER[c]	0.028205128205128206
G7394	G7394_RNA	G7394-MONOMER[c]	0.8923076923076924
G7395	G7395_RNA	G7395-MONOMER[c]	1.0
G7396	G7396_RNA	G7396-MONOMER[m]	1.0
G7397	G7397_RNA	G7397-MONOMER[c]	1.0
G7398	G7398_RNA	G7398-MONOMER[i]	0.9974358974358974
G7399	G7399_RNA	G7399-MONOMER[i]	0.6717948717948717
G7401	G7401_RNA	G7401-MONOMER[c]	1.0
G7402	G7402_RNA	G7402-MONOMER[c]	1.0
G7405	G7405_RNA	G7405-MONOMER[i]	1.0
G7406	G7406_RNA	G7406-MONOMER[i]	1.0
G7407	G7407_RNA	G7407-MONOMER[i]	1.0
G7408	G7408_RNA	G7408-MONOMER[c]	1.0
G7409	G7409_RNA	G7409-MONOMER[c]	1.0
G7410	G7410_RNA	G7410-MONOMER[o]	1.0
G7413	G7413_RNA	G7413-MONOMER[c]	0.6692307692307692
G7414	G7414_RNA	G7414-MONOMER[c]	0.6230769230769231
G7415	G7415_RNA	G7415-MONOMER[c]	0.5076923076923077
G7416	G7416_RNA	G7416-MONOMER[c]	0.9974358974358974
G7417	G7417_RNA	G7417-MONOMER[c]	0.5717948717948718
G7418	G7418_RNA	G7418-MONOMER[m]	0.7974358974358975
G7419	G7419_RNA	G7419-MONOMER[c]	0.6384615384615384
G7420	G7420_RNA	G7420-MONOMER[c]	0.6205128205128205
G7422	G7422_RNA	G7422-MONOMER[c]	1.0
G7423	G7423_RNA	G7423-MONOMER[c]	1.0
G7424	G7424_RNA	G7424-MONOMER[i]	1.0
G7425	G7425_RNA	G7425-MONOMER[c]	0.6461538461538462
G7426	G7426_RNA	G7426-MONOMER[c]	0.541025641025641
G7427	G7427_RNA	G7427-MONOMER[c]	0.6820512820512821
G7428	G7428_RNA	G7428-MONOMER[c]	0.541025641025641
G7429	G7429_RNA	G7429-MONOMER[c]	0.6461538461538462
G7430	G7430_RNA	G7430-MONOMER[c]	0.6641025641025641
G7431	G7431_RNA	G7431-MONOMER[c]	1.0
G7432	G7432_RNA	G7432-MONOMER[i]	0.09743589743589744
G7433	G7433_RNA	G7433-MONOMER[c]	0.3641025641025641
G7434	G7434_RNA	G7434-MONOMER[c]	0.39487179487179486
G7435	G7435_RNA	G7435-MONOMER[m]	0.3128205128205128
G7436	G7436_RNA	G7436-MONOMER[i]	0.30512820512820515
G7439	G7439_RNA	G7439-MONOMER[c]	0.40512820512820513
G7440	G7440_RNA	G7440-MONOMER[c]	0.14102564102564102
G7442	G7442_RNA	G7442-MONOMER[c]	0.5076923076923077
G7443	G7443_RNA	G7443-MONOMER[c]	1.0
G7444	G7444_RNA	G7444-MONOMER[i]	0.28974358974358977
G7446	G7446_RNA	G7446-MONOMER[c]	0.6076923076923076
G7448	G7448_RNA	G7448-MONOMER[c]	1.0
G7449	G7449_RNA	G7449-MONOMER[c]	1.0
G7450	G7450_RNA	G7450-MONOMER[c]	1.0
G7451	G7451_RNA	G7451-MONOMER[c]	1.0
G7452	G7452_RNA	G7452-MONOMER[c]	1.0
G7453	G7453_RNA	G7453-MONOMER[i]	1.0
G7454	G7454_RNA	G7454-MONOMER[c]	1.0
G7455	G7455_RNA	G7455-MONOMER[c]	1.0
G7456	G7456_RNA	G7456-MONOMER[c]	1.0
G7457	G7457_RNA	G7457-MONOMER[o]	1.0
G7458	G7458_RNA	G7458-MONOMER[p]	1.0
G7459	G7459_RNA	G7459-MONOMER[c]	1.0
G7460	G7460_RNA	G7460-MONOMER[i]	1.0
G7461	G7461_RNA	G7461-MONOMER[i]	1.0
G7462	G7462_RNA	G7462-MONOMER[c]	1.0
G7463	G7463_RNA	G7463-MONOMER[c]	0.6871794871794872
G7464	G7464_RNA	G7464-MONOMER[c]	1.0
G7466	G7466_RNA	G7466-MONOMER[c]	0.4512820512820513
G7467	G7467_RNA	G7467-MONOMER[i]	0.38974358974358975
G7468	G7468_RNA	G7468-MONOMER[m]	0.38974358974358975
G7469	G7469_RNA	G7469-MONOMER[c]	0.05384615384615385
G7471	G7471_RNA	G7471-MONOMER[c]	0.07692307692307693
G7472	G7472_RNA	G7472-MONOMER[c]	0.04358974358974359
G7473	G7473_RNA	G7473-MONOMER[c]	0.4846153846153846
G6213	G6213_RNA	G7480-MONOMER[c]	0.9076923076923077
G7483	G7483_RNA	G7483-MONOMER[i]	0.9153846153846154
G7484	G7484_RNA	G7484-MONOMER[i]	1.0
G7485	G7485_RNA	G7485-MONOMER[c]	0.5153846153846153
G7486	G7486_RNA	G7486-MONOMER[c]	0.4948717948717949
G7487	G7487_RNA	G7487-MONOMER[c]	0.48717948717948717
G7488	G7488_RNA	G7488-MONOMER[c]	0.5974358974358974
G7489	G7489_RNA	G7489-MONOMER[c]	0.33076923076923076
G7490	G7490_RNA	G7490-MONOMER[c]	0.5769230769230769
G7491	G7491_RNA	G7491-MONOMER[i]	0.5205128205128206
G7492	G7492_RNA	G7492-MONOMER[c]	0.4564102564102564
G7493	G7493_RNA	G7493-MONOMER[c]	0.7846153846153846
G7494	G7494_RNA	G7494-MONOMER[c]	0.6435897435897436
G7495	G7495_RNA	G7495-MONOMER[m]	0.18974358974358974
G7496	G7496_RNA	G7496-MONOMER[c]	0.8564102564102564
G7497	G7497_RNA	G7497-MONOMER[c]	0.3435897435897436
G7498	G7498_RNA	G7498-MONOMER[c]	0.34615384615384615
G7499	G7499_RNA	G7499-MONOMER[c]	0.7307692307692307
G7500	G7500_RNA	G7500-MONOMER[i]	0.5333333333333333
G7502	G7502_RNA	G7502-MONOMER[c]	0.8205128205128205
G7503	G7503_RNA	G7504-MONOMER[i]	0.8179487179487179
G7505	G7505_RNA	G7505-MONOMER[i]	0.6717948717948717
G7506	G7506_RNA	G7506-MONOMER[c]	0.617948717948718
G7509	G7509_RNA	G7509-MONOMER[i]	1.0
G7510	G7510_RNA	G7510-MONOMER[c]	1.0
G7511	G7511_RNA	G7511-MONOMER[c]	1.0
G7512	G7512_RNA	G7512-MONOMER[i]	1.0
G7513	G7513_RNA	G7513-MONOMER[c]	1.0
G7514	G7514_RNA	G7514-MONOMER[c]	0.8333333333333334
G7516	G7516_RNA	G7516-MONOMER[c]	0.40512820512820513
G7517	G7517_RNA	G7517-MONOMER[c]	0.517948717948718
G7518	G7518_RNA	G7518-MONOMER[c]	0.8871794871794871
G7520	G7520_RNA	G7520-MONOMER[c]	0.17435897435897435
G7521	G7521_RNA	G7521-MONOMER[c]	1.0
G7522	G7522_RNA	G7522-MONOMER[c]	1.0
G7523	G7523_RNA	G7523-MONOMER[m]	0.33589743589743587
G7524	G7524_RNA	G7524-MONOMER[c]	1.0
G7525	G7525_RNA	G7525-MONOMER[c]	1.0
G7526	G7526_RNA	G7526-MONOMER[c]	0.45384615384615384
G7527	G7527_RNA	G7527-MONOMER[c]	1.0
G7528	G7528_RNA	G7528-MONOMER[i]	1.0
G7529	G7529_RNA	G7529-MONOMER[c]	1.0
G7530	G7530_RNA	G7530-MONOMER[c]	1.0
G7531	G7531_RNA	G7531-MONOMER[c]	1.0
G7532	G7532_RNA	G7532-MONOMER[c]	1.0
G7533	G7533_RNA	G7533-MONOMER[o]	1.0
G7534	G7534_RNA	G7534-MONOMER[i]	0.7538461538461538
G7535	G7535_RNA	G7535-MONOMER[i]	0.9948717948717949
G7536	G7536_RNA	G7536-MONOMER[o]	1.0
G7537	G7537_RNA	G7537-MONOMER[i]	0.7051282051282052
G7538	G7538_RNA	G7538-MONOMER[o]	0.9358974358974359
G7539	G7539_RNA	G7539-MONOMER[i]	0.8487179487179487
G7541	G7541_RNA	G7541-MONOMER[i]	0.9128205128205128
G7543	G7543_RNA	G7543-MONOMER[m]	0.982051282051282
G7544	G7544_RNA	G7544-MONOMER[i]	0.982051282051282
G7545	G7545_RNA	G7545-MONOMER[i]	0.9897435897435898
G7546	G7546_RNA	G7546-MONOMER[c]	1.0
G7547	G7547_RNA	G7547-MONOMER[c]	0.7333333333333333
G7549	G7549_RNA	G7549-MONOMER[i]	0.6692307692307692
G7550	G7550_RNA	G7550-MONOMER[c]	0.31025641025641026
G7551	G7551_RNA	G7551-MONOMER[c]	0.33076923076923076
G7552	G7552_RNA	G7552-MONOMER[c]	0.19487179487179487
G7553	G7553_RNA	G7553-MONOMER[c]	1.0
G7555	G7555_RNA	G7555-MONOMER[c]	0.8025641025641026
G7558	G7558_RNA	G7558-MONOMER[c]	0.9564102564102565
G7559	G7559_RNA	G7559-MONOMER[i]	1.0
G7563	G7563_RNA	G7563-MONOMER[c]	0.9974358974358974
G7564	G7564_RNA	G7564-MONOMER[c]	1.0
G7566	G7566_RNA	G7566-MONOMER[c]	0.5820512820512821
G7567	G7567_RNA	G7567-MONOMER[m]	0.9230769230769231
G7568	G7568_RNA	G7568-MONOMER[c]	1.0
G7571	G7571_RNA	G7571-MONOMER[c]	1.0
G7572	G7572_RNA	G7572-MONOMER[c]	1.0
G7573	G7573_RNA	G7573-MONOMER[c]	0.9871794871794872
G7574	G7574_RNA	G7574-MONOMER[p]	1.0
G7575	G7575_RNA	G7575-MONOMER[c]	0.617948717948718
G7577	G7577_RNA	G7577-MONOMER[i]	0.23076923076923078
G7578	G7578_RNA	G7578-MONOMER[c]	1.0
G7579	G7579_RNA	G7579-MONOMER[c]	1.0
G7580	G7580_RNA	G7580-MONOMER[c]	1.0
G7582	G7582_RNA	G7582-MONOMER[c]	1.0
G7586	G7586_RNA	G7586-MONOMER[p]	0.7743589743589744
G7587	G7587_RNA	G7587-MONOMER[l]	0.7512820512820513
G7588	G7588_RNA	G7588-MONOMER[i]	0.5307692307692308
G7589	G7589_RNA	G7589-MONOMER[c]	0.5102564102564102
G7590	G7590_RNA	G7590-MONOMER[c]	1.0
G7593	G7593_RNA	G7593-MONOMER[c]	1.0
G7594	G7594_RNA	G7594-MONOMER[c]	1.0
G7595	G7595_RNA	G7595-MONOMER[i]	1.0
G7596	G7596_RNA	G7596-MONOMER[c]	1.0
G7597	G7597_RNA	G7597-MONOMER[c]	0.8435897435897436
G7598	G7598_RNA	G7598-MONOMER[c]	0.21794871794871795
G7599	G7599_RNA	G7599-MONOMER[p]	0.18461538461538463
G7601	G7601_RNA	G7601-MONOMER[c]	0.982051282051282
G7602	G7602_RNA	G7602-MONOMER[c]	0.982051282051282
G7603	G7603_RNA	G7603-MONOMER[c]	1.0
G7604	G7604_RNA	G7604-MONOMER[c]	1.0
G7605	G7605_RNA	G7605-MONOMER[m]	0.38461538461538464
G7606	G7606_RNA	G7606-MONOMER[m]	1.0
G7607	G7607_RNA	G7607-MONOMER[i]	0.9794871794871794
G7608	G7608_RNA	G7608-MONOMER[i]	0.8846153846153846
G7609	G7609_RNA	G7609-MONOMER[i]	1.0
G7610	G7610_RNA	G7610-MONOMER[m]	1.0
G7611	G7611_RNA	G7611-MONOMER[c]	1.0
G7612	G7612_RNA	G7612-MONOMER[i]	1.0
G7613	G7613_RNA	G7613-MONOMER[i]	1.0
G7614	G7614_RNA	G7614-MONOMER[c]	1.0
G7615	G7615_RNA	G7615-MONOMER[i]	0.7974358974358975
G7616	G7616_RNA	G7616-MONOMER[c]	1.0
G7617	G7617_RNA	G7617-MONOMER[i]	1.0
G7618	G7618_RNA	G7618-MONOMER[i]	0.7461538461538462
G7619	G7619_RNA	G7619-MONOMER[c]	1.0
G7620	G7620_RNA	G7620-MONOMER[c]	0.9846153846153847
G7621	G7621_RNA	G7621-MONOMER[c]	0.9641025641025641
G7622	G7622_RNA	G7622-MONOMER[c]	0.7666666666666667
G7626	G7626_RNA	G7626-MONOMER[c]	0.5897435897435898
G7629	G7629_RNA	G7629-MONOMER[c]	0.9871794871794872
G7630	G7630_RNA	G7630-MONOMER[c]	1.0
G7631	G7631_RNA	G7631-MONOMER[i]	0.6897435897435897
G7632	G7632_RNA	G7632-MONOMER[c]	0.7051282051282052
G7634	G7634_RNA	G7634-MONOMER[i]	0.2794871794871795
G7636	G7636_RNA	G7636-MONOMER[c]	0.2128205128205128
G7637	G7637_RNA	G7637-MONOMER[e]	0.8205128205128205
G7638	G7638_RNA	G7638-MONOMER[p]	0.8384615384615385
G7639	G7639_RNA	G7639-MONOMER[m]	0.823076923076923
G7640	G7640_RNA	G7640-MONOMER[e]	0.7974358974358975
G7641	G7641_RNA	G7641-MONOMER[c]	1.0
G7642	G7642_RNA	G7642-MONOMER[o]	1.0
G7643	G7643_RNA	G7643-MONOMER[c]	1.0
G7644	G7644_RNA	G7644-MONOMER[o]	1.0
G7645	G7645_RNA	G7645-MONOMER[i]	1.0
G7646	G7646_RNA	G7646-MONOMER[c]	0.8384615384615385
G7647	G7647_RNA	G7647-MONOMER[c]	0.4641025641025641
G7648	G7648_RNA	G7648-MONOMER[c]	0.9923076923076923
G7649	G7649_RNA	G7649-MONOMER[c]	0.9897435897435898
G7650	G7650_RNA	G7650-MONOMER[c]	1.0
G7651	G7651_RNA	G7651-MONOMER[c]	1.0
G7652	G7652_RNA	G7652-MONOMER[c]	0.43333333333333335
G7653	G7653_RNA	G7653-MONOMER[c]	0.4230769230769231
G7654	G7654_RNA	G7654-MONOMER[c]	1.0
G7655	G7655_RNA	G7655-MONOMER[i]	0.358974358974359
G7656	G7656_RNA	G7656-MONOMER[c]	1.0
G7657	G7657_RNA	G7657-MONOMER[c]	1.0
G7658	G7658_RNA	G7658-MONOMER[c]	1.0
G7659	G7659_RNA	G7659-MONOMER[p]	1.0
G7662	G7662_RNA	G7662-MONOMER[c]	1.0
G7663	G7663_RNA	G7663-MONOMER[c]	1.0
G7664	G7664_RNA	G7664-MONOMER[m]	1.0
G7667	G7667_RNA	G7667-MONOMER[i]	1.0
G7668	G7668_RNA	G7668-MONOMER[i]	1.0
G7669	G7669_RNA	G7669-MONOMER[c]	0.24358974358974358
G7670	G7670_RNA	G7670-MONOMER[m]	0.5974358974358974
G7673	G7673_RNA	G7673-MONOMER[m]	0.9923076923076923
G7674	G7674_RNA	G7674-MONOMER[c]	0.6666666666666666
G7675	G7675_RNA	G7675-MONOMER[c]	0.9461538461538461
G7678	G7678_RNA	G7678-MONOMER[c]	1.0
G7680	G7680_RNA	G7680-MONOMER[c]	1.0
G7681	G7681_RNA	G7681-MONOMER[i]	1.0
G7682	G7682_RNA	G7682-MONOMER[p]	1.0
G7683	G7683_RNA	G7683-MONOMER[p]	1.0
G7684	G7684_RNA	G7684-MONOMER[c]	0.9641025641025641
G7685	G7685_RNA	G7685-MONOMER[i]	0.9948717948717949
G7686	G7686_RNA	G7686-MONOMER[m]	1.0
G7687	G7687_RNA	G7687-MONOMER[i]	1.0
G7688	G7688_RNA	G7688-MONOMER[c]	1.0
G7689	G7689_RNA	G7689-MONOMER[c]	1.0
G7690	G7690_RNA	G7690-MONOMER[i]	0.9743589743589743
G7693	G7693_RNA	G7693-MONOMER[i]	1.0
G7694	G7694_RNA	G7694-MONOMER[i]	0.9256410256410257
G7695	G7695_RNA	G7695-MONOMER[i]	0.9717948717948718
G7696	G7696_RNA	G7696-MONOMER[c]	1.0
G7697	G7697_RNA	G7697-MONOMER[c]	1.0
G7698	G7698_RNA	G7698-MONOMER[c]	1.0
G7699	G7699_RNA	G7699-MONOMER[c]	1.0
G7701	G7701_RNA	G7701-MONOMER[c]	0.14102564102564102
G7702	G7702_RNA	G7702-MONOMER[i]	0.3487179487179487
G7703	G7703_RNA	G7703-MONOMER[m]	0.39487179487179486
G7704	G7704_RNA	G7704-MONOMER[i]	0.3230769230769231
G7705	G7705_RNA	G7705-MONOMER[i]	0.32051282051282054
G7706	G7706_RNA	G7706-MONOMER[i]	0.3076923076923077
G7707	G7707_RNA	G7707-MONOMER[i]	0.30512820512820515
G7708	G7708_RNA	G7708-MONOMER[i]	0.2846153846153846
G7709	G7709_RNA	G7709-MONOMER[i]	0.31794871794871793
G7710	G7710_RNA	G7710-MONOMER[i]	0.30256410256410254
G7711	G7711_RNA	G7711-MONOMER[i]	0.2743589743589744
G7712	G7712_RNA	G7712-MONOMER[c]	1.0
G7713	G7713_RNA	G7713-MONOMER[c]	1.0
G7714	G7714_RNA	G7714-MONOMER[c]	1.0
G7715	G7715_RNA	G7715-MONOMER[c]	1.0
G7716	G7716_RNA	G7716-MONOMER[p]	1.0
G7717	G7717_RNA	G7717-MONOMER[i]	1.0
G7718	G7718_RNA	G7718-MONOMER[i]	1.0
G7719	G7719_RNA	G7719-MONOMER[c]	1.0
G7721	G7721_RNA	G7721-MONOMER[i]	1.0
G7722	G7722_RNA	G7722-MONOMER[m]	0.735897435897436
G7723	G7723_RNA	G7723-MONOMER[c]	0.34615384615384615
G7724	G7724_RNA	G7724-MONOMER[c]	0.32564102564102565
G7726	G7726_RNA	G7726-MONOMER[c]	0.45384615384615384
G7727	G7727_RNA	G7727-MONOMER[c]	0.9948717948717949
G7728	G7728_RNA	G7728-MONOMER[c]	0.43333333333333335
G7729	G7729_RNA	G7729-MONOMER[i]	0.4358974358974359
G7730	G7730_RNA	G7730-MONOMER[m]	0.4512820512820513
G7731	G7731_RNA	G7731-MONOMER[i]	0.441025641025641
G7732	G7732_RNA	G7732-MONOMER[c]	0.45384615384615384
G7733	G7733_RNA	G7733-MONOMER[c]	0.46923076923076923
G7734	G7734_RNA	G7734-MONOMER[c]	0.7846153846153846
G7735	G7735_RNA	G7735-MONOMER[c]	0.7794871794871795
G7736	G7736_RNA	G7736-MONOMER[c]	0.5333333333333333
G7737	G7737_RNA	G7737-MONOMER[i]	0.5025641025641026
G7738	G7738_RNA	G7738-MONOMER[i]	0.5692307692307692
G7739	G7739_RNA	G7739-MONOMER[c]	0.5512820512820513
G7740	G7740_RNA	G7740-MONOMER[c]	1.0
G7741	G7741_RNA	G7741-MONOMER[i]	1.0
G7742	G7742_RNA	G7742-MONOMER[c]	1.0
G7743	G7743_RNA	G7743-MONOMER[c]	1.0
G7744	G7744_RNA	G7744-MONOMER[c]	1.0
G7745	G7745_RNA	G7745-MONOMER[i]	0.8384615384615385
G7746	G7746_RNA	G7746-MONOMER[c]	1.0
G7747	G7747_RNA	G7747-MONOMER[c]	0.8102564102564103
G7748	G7748_RNA	G7748-MONOMER[c]	1.0
G7750	G7750_RNA	G7750-MONOMER[c]	0.764102564102564
G7751	G7751_RNA	G7751-MONOMER[c]	0.8717948717948718
G7752	G7752_RNA	G7752-MONOMER[m]	0.9743589743589743
G7753	G7753_RNA	G7753-MONOMER[i]	0.9948717948717949
G7756	G7756_RNA	G7756-MONOMER[c]	1.0
G7757	G7757_RNA	G7757-MONOMER[c]	1.0
G7758	G7758_RNA	G7758-MONOMER[c]	0.9692307692307692
G7759	G7759_RNA	G7759-MONOMER[e]	0.9897435897435898
G6085	G6085_RNA	G7762-MONOMER[c]	0.9923076923076923
G7763	G7763_RNA	G7763-MONOMER[c]	0.7102564102564103
G7767	G7767_RNA	G7767-MONOMER[p]	1.0
G6134	G6134_RNA	G7769-MONOMER[c]	1.0
G7776	G7776_RNA	G7776-MONOMER[c]	0.24358974358974358
G7777	G7777_RNA	G7777-MONOMER[c]	0.007692307692307693
G7789	G7789_RNA	G7790-MONOMER[c]	0.9717948717948718
G7800	G7800_RNA	G7800-MONOMER[i]	1.0
G7802	G7802_RNA	G7802-MONOMER[o]	1.0
G7804	G7804_RNA	G7804-MONOMER[c]	1.0
G7808	G7808_RNA	G7808-MONOMER[i]	1.0
G7814	G7814_RNA	G7814-MONOMER[o]	0.21794871794871795
G7816	G7816_RNA	G7816-MONOMER[p]	1.0
G7821	G7821_RNA	G7821-MONOMER[c]	0.9384615384615385
G7823	G7823_RNA	G7823-MONOMER[c]	1.0
G7825	G7825_RNA	G7825-MONOMER[i]	0.9871794871794872
G7828	G7828_RNA	G7828-MONOMER[c]	1.0
G7829	G7829_RNA	G7829-MONOMER[c]	1.0
G7830	G7830_RNA	G7830-MONOMER[c]	0.5461538461538461
G7832	G7832_RNA	G7832-MONOMER[m]	0.9102564102564102
G7834	G7834_RNA	G7834-MONOMER[c]	1.0
G7835	G7835_RNA	G7835-MONOMER[c]	0.9743589743589743
G7836	G7836_RNA	G7836-MONOMER[c]	1.0
G7837	G7837_RNA	G7837-MONOMER[o]	0.9871794871794872
G7838	G7838_RNA	G7838-MONOMER[c]	0.9461538461538461
G7839	G7839_RNA	G7839-MONOMER[i]	0.9179487179487179
G7840	G7840_RNA	G7840-MONOMER[i]	1.0
G7841	G7841_RNA	G7841-MONOMER[c]	1.0
G7842	G7842_RNA	G7842-MONOMER[c]	1.0
G7843	G7843_RNA	G7843-MONOMER[c]	1.0
G7844	G7844_RNA	G7844-MONOMER[i]	0.9769230769230769
G7845	G7845_RNA	G7845-MONOMER[c]	1.0
G7846	G7846_RNA	G7846-MONOMER[m]	1.0
G7847	G7847_RNA	G7847-MONOMER[c]	0.0
G7848	G7848_RNA	G7848-MONOMER[c]	0.19487179487179487
G7849	G7849_RNA	G7849-MONOMER[i]	0.16923076923076924
G7850	G7850_RNA	G7850-MONOMER[c]	0.19230769230769232
G7851	G7851_RNA	G7851-MONOMER[p]	0.8589743589743589
