	Uniprot accession	Protein name	Gene name	MinimalMedia_1	MinimalMedia_2	MinimalMedia_mean
2437	P0AA93	YPDA_ECOLI	ypdA		1.672672114439238	1.672672114439238
2438	P0AAD2	MTR_ECOLI	mtr		0.8708833336664488	0.8708833336664488
2439	P0AAF3	ARAG_ECOLI	araG		0.6591483221303042	0.6591483221303042
2440	P0AAJ8	HYBA_ECOLI	hybA		0.7075	0.7075
2441	P0AAM7	HYBG_ECOLI	hybG		0.2863541519808275	0.2863541519808275
2442	P0AAS3	YBBJ_ECOLI	ybbJ		0.5716773119707445	0.5716773119707445
2443	P0AB06	YCBK_ECOLI	ycbK		0.0281537642482358	0.0281537642482358
2444	P0ABE5	C561_ECOLI	cybB		0.5881337933276567	0.5881337933276567
2445	P0ABL5	NAPC_ECOLI	napC		0.5753060281247148	0.5753060281247148
2446	P0ABP6	DEDA_ECOLI	dedA		0.6998969715442039	0.6998969715442039
2447	P0ABX2	FLGC_ECOLI	flgC		0.2571223573170088	0.2571223573170088
2448	P0AC78	WECA_ECOLI	wecA		0.6037168402889957	0.6037168402889957
2449	P0ACC1	PRMC_ECOLI	prmC		0.7166133393559112	0.7166133393559112
2450	P0ACR4	YEIE_ECOLI	yeiE		0.8690626340519472	0.8690626340519472
2451	P0ACV0	LPXL_ECOLI	lpxL		1.020350171485283	1.020350171485283
2452	P0AD03	YEBS_ECOLI	yebS		0.5606358587816284	0.5606358587816284
2453	P0AD30	YFCA_ECOLI	yfcA		1.232936911761355	1.232936911761355
2454	P0ADL1	NEPI_ECOLI	nepI		1.455296155796059	1.455296155796059
2455	P0AE76	COBU_ECOLI	cobU		0.6172037466802904	0.6172037466802904
2456	P0AEB0	CYSW_ECOLI	cysW		0.7236584515812875	0.7236584515812875
2457	P0AEP1	GALP_ECOLI	galP		0.7322656702987841	0.7322656702987841
2458	P0AEP7	GCL_ECOLI	gcl		0.1949909515755351	0.1949909515755351
2459	P0AEX7	LIVH_ECOLI	livH		0.6840593949697199	0.6840593949697199
2460	P0AFQ2	YBHS_ECOLI	ybhS		0.5331755568449099	0.5331755568449099
2461	P0AFZ7	TRKH_ECOLI	trkH		0.5005371513528851	0.5005371513528851
2462	P0AG96	SECE_ECOLI	secE		0.7816896596506517	0.7816896596506517
2463	P0C7L2	PAAJ_ECOLI	paaJ		0.6797162207725406	0.6797162207725406
2464	P11349	NARH_ECOLI	narH		0.7075	0.7075
2465	P12999	BIOC_ECOLI	bioC		1.623649271340063	1.623649271340063
2466	P14377	ZRAS_ECOLI	zraS		2	2
2467	P16431	HYCE_ECOLI	hycE		0.7323749491486297	0.7323749491486297
2468	P17446	BETI_ECOLI	betI		0.6597604091813882	0.6597604091813882
2469	P21365	YCIC_ECOLI	yciC		0.6303434862601806	0.6303434862601806
2470	P22586	FLIO_ECOLI	fliO		0.5241159657017895	0.5241159657017895
2471	P23524	GLXK1_ECOLI	garK		0.6339349657164743	0.6339349657164743
2472	P23857	PSPE_ECOLI	pspE		0.7094737127435456	0.7094737127435456
2473	P24238	YEBB_ECOLI	yebB		0.5683270050849415	0.5683270050849415
2474	P25738	MSYB_ECOLI	msyB		0.6352389892192153	0.6352389892192153
2475	P27297	BAX_ECOLI	bax		0.0542660400266976	0.0542660400266976
2476	P27842	YIGF_ECOLI	yigF		0.4650371827921676	0.4650371827921676
2477	P28629	ADIA_ECOLI	adiA		1.0172329101645	1.0172329101645
2478	P31434	XYLS_ECOLI	yicI		1.051842370365341	1.051842370365341
2479	P31463	YIDZ_ECOLI	yidZ		1.204107192750077	1.204107192750077
2480	P31475	YIEP_ECOLI	yieP		0.7023693028795308	0.7023693028795308
2481	P31551	CAID_ECOLI	caiD		0.697394705939116	0.697394705939116
2482	P32135	YIHN_ECOLI	yihN		1.123343334591583	1.123343334591583
2483	P32138	SQASE_ECOLI	yihQ		0.7420759738725672	0.7420759738725672
2484	P32162	YIIS_ECOLI	yiiS		0.6564554627468914	0.6564554627468914
2485	P32677	YIJO_ECOLI	yijO		0.6714698384443873	0.6714698384443873
2486	P32701	YJCC_ECOLI	yjcC		0.667195436449736	0.667195436449736
2487	P32715	MDTO_ECOLI	mdtO		0.2734966008233429	0.2734966008233429
2488	P33231	LLDP_ECOLI	lldP		0.6359472882034307	0.6359472882034307
2489	P33607	NUOL_ECOLI	nuoL		0.5887052418715514	0.5887052418715514
2490	P33927	CCMF_ECOLI	ccmF		0.6659460435468918	0.6659460435468918
2491	P34209	YDCF_ECOLI	ydcF		0.7992296965981509	0.7992296965981509
2492	P36881	YADI_ECOLI	yadI		0.3585985353422529	0.3585985353422529
2493	P37047	CDAR_ECOLI	cdaR		0.253143827104543	0.253143827104543
2494	P37340	MDTK_ECOLI	mdtK		2	2
2495	P37635	YHIS_ECOLI	yhiS		0.7714622507721164	0.7714622507721164
2496	P37653	BCSA_ECOLI	bcsA		0.56232159160929	0.56232159160929
2497	P38054	CUSA_ECOLI	cusA		0.8498260256979524	0.8498260256979524
2498	P39277	YJEH_ECOLI	yjeH		0.7699767621129446	0.7699767621129446
2499	P39288	QUEG_ECOLI	queG		0.4700038291452851	0.4700038291452851
2500	P39347	INTB_ECOLI	intB		0.6193381529149492	0.6193381529149492
2501	P39361	SGCR_ECOLI	sgcR		0.3637946451744254	0.3637946451744254
2502	P39385	YJIN_ECOLI	yjiN		0.5909747457092116	0.5909747457092116
2503	P39453	TORS_ECOLI	torS		0.7012964453799363	0.7012964453799363
2504	P42589	YGJH_ECOLI	ygjH		0.867455865959005	0.867455865959005
2505	P42597	UTPP_ECOLI	ygjP		0.7148179987261656	0.7148179987261656
2506	P42616	YQJC_ECOLI	yqjC		0.8014608042155853	0.8014608042155853
2507	P43319	YRAK_ECOLI	yraK		0.7748300734517743	0.7748300734517743
2508	P45423	YHCG_ECOLI	yhcG		0.6003271148371715	0.6003271148371715
2509	P45424	YHCH_ECOLI	yhcH		0.767667017493323	0.767667017493323
2510	P45465	YRAN_ECOLI	yraN		0.5017319995673927	0.5017319995673927
2511	P45468	YRAQ_ECOLI	yraQ		0.7645814400160468	0.7645814400160468
2512	P45522	KEFB_ECOLI	kefB		0.8407912733291983	0.8407912733291983
2513	P45537	YHFK_ECOLI	yhfK		0.7497774490818662	0.7497774490818662
2514	P45804	YHGE_ECOLI	yhgE		0.6575138366650378	0.6575138366650378
2515	P46068	DSDC_ECOLI	dsdC		0.8953107686037373	0.8953107686037373
2516	P46139	YFIN_ECOLI	yfiN		0.5492174686016206	0.5492174686016206
2517	P46890	YBAE_ECOLI	ybaE		0.4819460091109987	0.4819460091109987
2518	P52074	GLCF_ECOLI	glcF		0.3664027753040824	0.3664027753040824
2519	P52095	DCLZ_ECOLI	ldcC		0.7341648862222587	0.7341648862222587
2520	P52127	YFJL_ECOLI	yfjL		0.2208728714481031	0.2208728714481031
2521	P52627	FLIZ_ECOLI	fliZ		0.5594626607158002	0.5594626607158002
2522	P62601	TREF_ECOLI	treF		0.6060254607641116	0.6060254607641116
2523	P64564	YGGT_ECOLI	yggT		0.5657458101839363	0.5657458101839363
2524	P67430	NEMR_ECOLI	nemR		1.19732650162949	1.19732650162949
2525	P68398	TADA_ECOLI	tadA		0.7651369966983437	0.7651369966983437
2526	P75764	YBHJ_ECOLI	ybhJ		0.3501868175219039	0.3501868175219039
2527	P75824	HCR_ECOLI	hcr		0.3690327492942771	0.3690327492942771
2528	P75919	CLSC_ECOLI	clsC		0.628346005939039	0.628346005939039
2529	P75990	BLUF_ECOLI	bluF		0.6640013960321413	0.6640013960321413
2530	P76053	SMRA_ECOLI	smrA		0.5324333679065734	0.5324333679065734
2531	P76102	INSQ_ECOLI	insQ		0.7911779000158926	0.7911779000158926
2532	P76142	LSRB_ECOLI	lsrB		0.8168366612839423	0.8168366612839423
2533	P76192	YDHV_ECOLI	ydhV		0.8388765293878436	0.8388765293878436
2534	P76373	UDG_ECOLI	ugd		0.5114678028009811	0.5114678028009811
2535	P76585	YPHG_ECOLI	yphG		0.7376931298675423	0.7376931298675423
2536	P77172	YFGF_ECOLI	yfgF		0.6438484602991484	0.6438484602991484
2537	P77223	RSXB_ECOLI	rsxB		0.4814450874789386	0.4814450874789386
2538	P77269	YPHF_ECOLI	yphF		1.942655467290381	1.942655467290381
2539	P77301	YBAP_ECOLI	ybaP		0.5344099641935325	0.5344099641935325
2540	P77304	DTPA_ECOLI	dtpA		0.748291259777269	0.748291259777269
2541	P77333	PGRR_ECOLI	pgrR		0.7075	0.7075
2542	P77335	HLYE_ECOLI	hlyE		0.6485415936709579	0.6485415936709579
2543	P77365	YAFY_ECOLI	yafY		0.5405429017086669	0.5405429017086669
2544	P77439	PTFX1_ECOLI	fryA		0.6066439818574361	0.6066439818574361
2545	P77489	YAGR_ECOLI	yagR		0.8000696101602808	0.8000696101602808
2546	P77539	YDJL_ECOLI	ydjL		0.608046545201609	0.608046545201609
2547	P77650	HCAD_ECOLI	hcaD		0.656130267283615	0.656130267283615
2548	P77726	YAJR_ECOLI	yajR		0.6756632342114212	0.6756632342114212
2549	Q2MB16	YOBH_ECOLI	yobH		2	2
2550	Q46802	YGEV_ECOLI	ygeV		0.6050846616757808	0.6050846616757808
2551	Q46806	PHYDA_ECOLI	hyuA		0.7075	0.7075
2552	Q46807	ARCL_ECOLI	yqeA		0.5987651240889026	0.5987651240889026
2553	Q46831	YQGA_ECOLI	yqgA		0.9363003187443428	0.9363003187443428
2554	Q47158	YAFP_ECOLI	yafP		0.7937635318240255	0.7937635318240255
2555	Q47710	YQJK_ECOLI	yqjK		0.8214362880877605	0.8214362880877605
2556	P02916	MALF_ECOLI	malF			
2557	P05707	SRLD_ECOLI	srlD			
2558	P05804	BGLR_ECOLI	uidA			
2559	P06864	BGA2_ECOLI	ebgA			
2560	P07000	PLDB_ECOLI	pldB			
2561	P08194	GLPT_ECOLI	glpT			
2562	P08204	ARAB_ECOLI	araB			
2563	P0A8Q3	FRDD_ECOLI	frdD			
2564	P0A8S5	USPB_ECOLI	uspB			
2565	P0A8Z7	YQIA_ECOLI	yqiA			
2566	P0A9T8	YBBA_ECOLI	ybbA			
2567	P0AA78	EXUT_ECOLI	exuT			
2568	P0AA89	DOSC_ECOLI	dosC			
2569	P0AB03	YCBJ_ECOLI	ycbJ			
2570	P0AB74	KBAY_ECOLI	kbaY			
2571	P0AB87	FUCA_ECOLI	fucA			
2572	P0ABE2	BOLA_ECOLI	bolA			
2573	P0ABR7	YEAW_ECOLI	yeaW			
2574	P0AC73	EBGC_ECOLI	ebgC			
2575	P0AC94	GNTP_ECOLI	gntP			
2576	P0ACL7	LLDR_ECOLI	lldR			
2577	P0AE26	ARAH_ECOLI	araH			
2578	P0AE37	ASTA_ECOLI	astA			
2579	P0AEM4	FLGM_ECOLI	flgM			
2580	P0AEP9	GLCD_ECOLI	glcD			
2581	P0AER0	GLPF_ECOLI	glpF			
2582	P0AEV9	HYCI_ECOLI	hycI			
2583	P0AF54	YJCH_ECOLI	yjcH			
2584	P0AFF0	NUON_ECOLI	nuoN			
2585	P0AFK2	PNUC_ECOLI	pnuC			
2586	P0AFP0	YADS_ECOLI	yadS			
2587	P0AFU0	YEJB_ECOLI	yejB			
2588	P0AGH5	SAPC_ECOLI	sapC			
2589	P0AGI4	XYLH_ECOLI	xylH			
2590	P0AGM0	YHHT_ECOLI	yhhT			
2591	P0C8K0	KBAZ_ECOLI	kbaZ			
2592	P0CE47	EFTU1_ECOLI	tufA			
2593	P11071	ACEK_ECOLI	aceK			
2594	P11551	FUCP_ECOLI	fucP			
2595	P11553	FUCK_ECOLI	fucK			
2596	P15033	RACC_ECOLI	racC			
2597	P17410	CHBR_ECOLI	chbR			
2598	P17411	CHBF_ECOLI	chbF			
2599	P19318	NARY_ECOLI	narY			
2600	P19319	NARZ_ECOLI	narZ			
2601	P21189	DPO2_ECOLI	polB			
2602	P23173	TNAB_ECOLI	tnaB			
2603	P23849	TRKG_ECOLI	trkG			
2604	P24241	PTIBC_ECOLI	ascF			
2605	P25718	AMY1_ECOLI	malS			
2606	P25889	PREA_ECOLI	preA			
2607	P25906	PDXI_ECOLI	pdxI			
2608	P27243	RFAL_ECOLI	rfaL			
2609	P27253	SCPA_ECOLI	scpA			
2610	P29013	YCGB_ECOLI	ycgB			
2611	P31126	YDEE_ECOLI	ydeE			
2612	P31130	YDEI_ECOLI	ydeI			
2613	P31459	DGOK_ECOLI	dgoK			
2614	P31471	YIEL_ECOLI	yieL			
2615	P31574	FIXB_ECOLI	fixB			
2616	P31660	PRPC_ECOLI	prpC			
2617	P32143	SQUV_ECOLI	yihV			
2618	P32721	ALSA_ECOLI	alsA			
2619	P33224	AIDB_ECOLI	aidB			
2620	P33225	TORA_ECOLI	torA			
2621	P33358	MLRA_ECOLI	mlrA			
2622	P33368	YOHF_ECOLI	yohF			
2623	P36837	DTPB_ECOLI	dtpB			
2624	P36995	CSPB_ECOLI	cspB			
2625	P37355	MENH_ECOLI	menH			
2626	P37388	XYLG_ECOLI	xylG			
2627	P37672	DLGD_ECOLI	dlgD			
2628	P37677	LYXK_ECOLI	lyx			
2629	P37906	PUUB_ECOLI	puuB			
2630	P39332	YJGH_ECOLI	yjgH			
2631	P39346	IDND_ECOLI	idnD			
2632	P39357	YJHF_ECOLI	yjhF			
2633	P39363	SGCA_ECOLI	sgcA			
2634	P39364	SGCQ_ECOLI	sgcQ			
2635	P39365	SGCC_ECOLI	sgcC			
2636	P39366	SGCX_ECOLI	sgcX			
2637	P39367	YJHP_ECOLI	yjhP			
2638	P39383	YJIL_ECOLI	yjiL			
2639	P39451	ADHP_ECOLI	adhP			
2640	P41036	NANT_ECOLI	nanT			
2641	P42907	AGAS_ECOLI	agaS			
2642	P45539	FRLA_ECOLI	frlA			
2643	P45541	FRLC_ECOLI	frlC			
2644	P45543	FRLD_ECOLI	frlD			
2645	P45563	XAPA_ECOLI	xapA			
2646	P45771	YRDD_ECOLI	yrdD			
2647	P46883	AMO_ECOLI	tynA			
2648	P51020	HOA_ECOLI	mhpE			
2649	P52073	GLCE_ECOLI	glcE			
2650	P52107	CSGC_ECOLI	csgC			
2651	P52614	FLIK_ECOLI	fliK			
2652	P55138	YGCE_ECOLI	ygcE			
2653	P60566	FIXA_ECOLI	fixA			
2654	P63235	GADC_ECOLI	gadC			
2655	P64461	LSRG_ECOLI	lsrG			
2656	P64503	YEBV_ECOLI	yebV			
2657	P64536	YEIS_ECOLI	yeiS			
2658	P64631	YHFU_ECOLI	yhfU			
2659	P65807	YGEY_ECOLI	ygeY			
2660	P68187	MALK_ECOLI	malK			
2661	P68191	SRA_ECOLI	sra			
2662	P69808	PTFB1_ECOLI	fryB			
2663	P69816	PTFB2_ECOLI	frwB			
2664	P69824	PTMA_ECOLI	cmtB			
2665	P69826	PTMCB_ECOLI	cmtA			
2666	P69856	NANC_ECOLI	nanC			
2667	P69908	DCEA_ECOLI	gadA			
2668	P75804	YLII_ECOLI	yliI			
2669	P75942	FLGJ_ECOLI	flgJ			
2670	P76085	PAAK_ECOLI	paaK			
2671	P76097	YDCJ_ECOLI	ydcJ			
2672	P76121	YDDH_ECOLI	yddH			
2673	P76134	YDEM_ECOLI	ydeM			
2674	P76214	VES_ECOLI	ves			
2675	P76215	ASTE_ECOLI	astE			
2676	P76216	ASTB_ECOLI	astB			
2677	P76235	YEAH_ECOLI	yeaH			
2678	P76318	YEDK_ECOLI	yedK			
2679	P76387	WZC_ECOLI	wzc			
2680	P76419	YEGV_ECOLI	yegV			
2681	P76425	RCNA_ECOLI	rcnA			
2682	P76473	ARNT_ECOLI	arnT			
2683	P76498	YFCO_ECOLI	yfcO			
2684	P76515	YFDS_ECOLI	yfdS			
2685	P76540	EUTK_ECOLI	eutK			
2686	P76555	EUTQ_ECOLI	eutQ			
2687	P76559	YPFG_ECOLI	ypfG			
2688	P76621	CSID_ECOLI	csiD			
2689	P76909	YNJD_ECOLI	ynjD			
2690	P77215	RHMD_ECOLI	rhmD			
2691	P77221	YAHG_ECOLI	yahG			
2692	P77243	PRPD_ECOLI	prpD			
2693	P77257	LSRA_ECOLI	lsrA			
2694	P77268	DDPD_ECOLI	ddpD			
2695	P77272	PTYBC_ECOLI	murP			
2696	P77302	YDAM_ECOLI	ydaM			
2697	P77432	LSRK_ECOLI	lsrK			
2698	P77495	PRPE_ECOLI	prpE			
2699	P77526	YFCG_ECOLI	yfcG			
2700	P77541	PRPB_ECOLI	prpB			
2701	P77588	YDEQ_ECOLI	ydeQ			
2702	P77609	FLXA_ECOLI	flxA			
2703	P77624	ARCM_ECOLI	yahI			
2704	P77671	ALLB_ECOLI	allB			
2705	P77672	LSRC_ECOLI	lsrC			
2706	P77698	YBCK_ECOLI	ybcK			
2707	P77743	PRPR_ECOLI	prpR			
2708	P77747	OMPN_ECOLI	ompN			
2709	P77757	ARNC_ECOLI	arnC			
2710	P77795	YDCT_ECOLI	ydcT			
2711	Q06067	ATOS_ECOLI	atoS			
2712	Q46799	XDHA_ECOLI	xdhA			
2713	Q46801	XDHC_ECOLI	xdhC			
2714	Q46803	YGEW_ECOLI	ygeW			
2715	Q46822	IDI_ECOLI	idi			
2716	Q46891	OTNI_ECOLI	otnI			
2717	Q46911	YGCU_ECOLI	ygcU			
2718	Q47129	FEAR_ECOLI	feaR			
2719	Q47141	HCAR_ECOLI	hcaR			
2720	Q47706	UIDC_ECOLI	uidC			
2721	Q6BEX0	YTFR_ECOLI	ytfR			
2722	P03960	KDPB_ECOLI	kdpB			
2723	P09378	RHAR_ECOLI	rhaR			
2724	P0A8H3	ZUPT_ECOLI	zupT			
2725	P0A8K8	YIHY_ECOLI	yihY			
2726	P0A9E9	YEIL_ECOLI	yeiL			
2727	P0A9V8	SQUU_ECOLI	yihU			
2728	P0AAS9	YBDD_ECOLI	ybdD			
2729	P0AAV6	YBGS_ECOLI	ybgS			
2730	P0ABR5	HCAE_ECOLI	hcaE			
2731	P0ACG8	HSLR_ECOLI	hslR			
2732	P0ACQ0	RBSR_ECOLI	rbsR			
2733	P0ACW4	YDCA_ECOLI	ydcA			
2734	P0ACW6	YDCH_ECOLI	ydcH			
2735	P0ACX5	FUMD_ECOLI	fumD			
2736	P0AD37	YFEC_ECOLI	yfeC			
2737	P0ADE2	YTFK_ECOLI	ytfK			
2738	P0ADH7	FIME_ECOLI	fimE			
2739	P0AEY8	MDFA_ECOLI	mdfA			
2740	P0AF01	MODB_ECOLI	modB			
2741	P0AFF4	NUPG_ECOLI	nupG			
2742	P0AFI0	OXC_ECOLI	oxc			
2743	P0AFW2	RMF_ECOLI	rmf			
2744	P0C8J6	GATY_ECOLI	gatY			
2745	P0CE51	INSH3_ECOLI	insH3			
2746	P11289	YFIL_ECOLI	yfiL			
2747	P21418	YDFC_ECOLI	ydfC			
2748	P23840	DIND_ECOLI	dinD			
2749	P25531	YICR_ECOLI	yicR			
2750	P28307	CSGA_ECOLI	csgA			
2751	P30015	LHR_ECOLI	lhr			
2752	P31440	ADEQ_ECOLI	adeQ			
2753	P31447	YIDJ_ECOLI	yidJ			
2754	P31678	OTSB_ECOLI	otsB			
2755	P31991	YDCD_ECOLI	ydcD			
2756	P32153	FRVX_ECOLI	frvX			
2757	P32176	FDOG_ECOLI	fdoG			
2758	P32670	PTFX2_ECOLI	ptsA			
2759	P32719	ALSE_ECOLI	alsE			
2760	P36677	YHDN_ECOLI	yhdN			
2761	P37327	YFDC_ECOLI	yfdC			
2762	P37619	QPTR_ECOLI	yhhQ			
2763	P37679	SGBU_ECOLI	sgbU			
2764	P37758	NARU_ECOLI	narU			
2765	P37772	YJFF_ECOLI	yjfF			
2766	P39293	YJFK_ECOLI	yjfK			
2767	P39300	ULAG_ECOLI	ulaG			
2768	P39343	IDNR_ECOLI	idnR			
2769	P39352	YJHB_ECOLI	yjhB			
2770	P39360	YJHI_ECOLI	yjhI			
2771	P39370	NANS_ECOLI	nanS			
2772	P39399	LGOR_ECOLI	lgoR			
2773	P40876	YCBF_ECOLI	ycbF			
2774	P42904	PTPB2_ECOLI	agaV			
2775	P52005	TORY_ECOLI	torY			
2776	P52045	SCPB_ECOLI	scpB			
2777	P52130	RNLB_ECOLI	rnlB			
2778	P60932	UPPP_ECOLI	uppP			
2779	P64493	YOAF_ECOLI	yoaF			
2780	P64517	YODC_ECOLI	yodC			
2781	P64559	SDHE_ECOLI	sdhE			
2782	P69506	YTFE_ECOLI	ytfE			
2783	P75733	CHIP_ECOLI	chiP			
2784	P75917	YMDA_ECOLI	ymdA			
2785	P76038	PUUD_ECOLI	puuD			
2786	P76042	YCJN_ECOLI	ycjN			
2787	P76066	YDAW_ECOLI	ydaW			
2788	P76082	PAAF_ECOLI	paaF			
2789	P76100	YDCK_ECOLI	ydcK			
2790	P76114	MCBR_ECOLI	mcbR			
2791	P76172	YNFD_ECOLI	ynfD			
2792	P76196	YDIL_ECOLI	ydiL			
2793	P76201	YDIQ_ECOLI	ydiQ			
2794	P76249	LEUE_ECOLI	leuE			
2795	P76254	YEAX_ECOLI	yeaX			
2796	P76345	C56H_ECOLI	yodB			
2797	P76461	ATOB_ECOLI	atoB			
2798	P76483	YFBM_ECOLI	yfbM			
2799	P76577	PBPC_ECOLI	pbpC			
2800	P76586	YPHH_ECOLI	yphH			
2801	P77170	PINQ_ECOLI	pinQ			
2802	P77187	YAHF_ECOLI	yahF			
2803	P77309	YNEJ_ECOLI	yneJ			
2804	P77555	ALLD_ECOLI	allD			
2805	P77579	PTFC1_ECOLI	fryC			
2806	P77585	YPDE_ECOLI	ypdE			
2807	P77622	DDPF_ECOLI	ddpF			
2808	P77754	SPY_ECOLI	spy			
2809	P77790	DDPX_ECOLI	ddpX			
2810	P77802	ECPC_ECOLI	ecpC			
2811	Q46812	SSNA_ECOLI	ssnA			
2812	Q46865	MQSR_ECOLI	mqsR			
2813	Q46888	LTND_ECOLI	ltnD			
2814	Q46896	CAS1_ECOLI	ygbT			
2815	Q46897	CAS6_ECOLI	casE			
2816	Q46915	GUDX_ECOLI	gudX			
2817	Q47140	HCAF_ECOLI	hcaF			
2818	Q47152	RAYT_ECOLI	rayT			
2819	Q47208	FDRA_ECOLI	fdrA			
2820	Q6BF16	DGOA_ECOLI	dgoA			
2821	P00816	CYNS_ECOLI	cynS			
2822	P06134	ADA_ECOLI	ada			
2823	P08555	DSDX_ECOLI	dsdX			
2824	P0AA76	DGOT_ECOLI	dgoT			
2825	P0AAF1	POTE_ECOLI	potE			
2826	P0AAJ5	FDOH_ECOLI	fdoH			
2827	P0AAQ6	YBAA_ECOLI	ybaA			
2828	P0AC00	FRLB_ECOLI	frlB			
2829	P0ADM0	YIDH_ECOLI	yidH			
2830	P0AE16	AMPG_ECOLI	ampG			
2831	P0AE63	CHAB_ECOLI	chaB			
2832	P0AE85	CPXP_ECOLI	cpxP			
2833	P0AER5	GLTK_ECOLI	gltK			
2834	P0AF32	NARV_ECOLI	narV			
2835	P0AFE0	NUOJ_ECOLI	nuoJ			
2836	P0AFP2	ATL_ECOLI	atl			
2837	P0AFS1	LSRD_ECOLI	lsrD			
2838	P15028	FECB_ECOLI	fecB			
2839	P16917	RHSB_ECOLI	rhsB			
2840	P17334	PTQC_ECOLI	chbC			
2841	P18776	DMSB_ECOLI	dmsB			
2842	P18777	DMSC_ECOLI	dmsC			
2843	P19317	NARW_ECOLI	narW			
2844	P31135	POTH_ECOLI	potH			
2845	P31437	YICL_ECOLI	yicL			
2846	P32140	SQUS_ECOLI	yihS			
2847	P32169	RHAD_ECOLI	rhaD			
2848	P32170	RHAA_ECOLI	rhaA			
2849	P32685	YJBD_ECOLI	yjbD			
2850	P32720	ALSC_ECOLI	alsC			
2851	P33344	YEHE_ECOLI	yehE			
2852	P33366	YOHD_ECOLI	yohD			
2853	P33647	CHPB_ECOLI	chpB			
2854	P36547	EUTR_ECOLI	eutR			
2855	P36662	TORD_ECOLI	torD			
2856	P37751	WBBK_ECOLI	wbbK			
2857	P39362	SGCE_ECOLI	sgcE			
2858	P42590	YGJI_ECOLI	ygjI			
2859	P46887	YECH_ECOLI	yecH			
2860	P66899	DPAL_ECOLI	ygeX			
2861	P68183	MALG_ECOLI	malG			
2862	P75783	YBIO_ECOLI	ybiO			
2863	P75835	YCAM_ECOLI	ycaM			
2864	P76117	YNCG_ECOLI	yncG			
2865	P76156	YDFO_ECOLI	ydfO			
2866	P76417	YEGT_ECOLI	yegT			
2867	P77396	YPDC_ECOLI	ypdC			
2868	P77567	NHOA_ECOLI	nhoA			
2869	Q46810	MOCA_ECOLI	mocA			
2870	Q47142	HCAT_ECOLI	hcaT			
2871	P08203	ARAD_ECOLI	araD			
2872	P0A9G2	NHAR_ECOLI	nhaR			
2873	P0ABK2	CYDB_ECOLI	cydB			
2874	P0AE30	ARTM_ECOLI	artM			
2875	P0C079	RELB_ECOLI	relB			
2876	P0C8J8	GATZ_ECOLI	gatZ			
2877	P16678	PHNK_ECOLI	phnK			
2878	P16684	PHNF_ECOLI	phnF			
2879	P25396	TEHA_ECOLI	tehA			
2880	P28696	YAAI_ECOLI	yaaI			
2881	P32129	YIHG_ECOLI	yihG			
2882	P37007	YAGA_ECOLI	yagA			
2883	P42630	TDCG_ECOLI	tdcG			
2884	P75826	LYSO_ECOLI	lysO			
2885	P75839	YCAP_ECOLI	ycaP			
2886	P77316	YBDR_ECOLI	ybdR			
2887	Q46901	CSE1_ECOLI	casA			
2888	Q46916	GUDP_ECOLI	gudP			
2889	P03014	PINE_ECOLI	pinE			
2890	P0AAL6	YDHY_ECOLI	ydhY			
2891	P0AAR8	YBAV_ECOLI	ybaV			
2892	P0ABJ3	CYOC_ECOLI	cyoC			
2893	P0AFM4	PSIF_ECOLI	psiF			
2894	P10906	UGPE_ECOLI	ugpE			
2895	P23890	CADC_ECOLI	cadC			
2896	P30131	HYPF_ECOLI	hypF			
2897	P30176	RIBX_ECOLI	ybiA			
2898	P31058	YADC_ECOLI	yadC			
2899	P31801	CHAA_ECOLI	chaA			
2900	P32690	YJBI_ECOLI	yjbI			
2901	P32717	YJCS_ECOLI	yjcS			
2902	P33222	YJFC_ECOLI	yjfC			
2903	P37018	YADM_ECOLI	yadM			
2904	P37127	AEGA_ECOLI	aegA			
2905	P39328	YTFT_ECOLI	ytfT			
2906	P39398	LGOT_ECOLI	lgoT			
2907	P64519	YODD_ECOLI	yodD			
2908	P67729	YFEO_ECOLI	yfeO			
2909	P68644	FIXC_ECOLI	fixC			
2910	P69380	FIEF_ECOLI	fieF			
2911	P69434	PGAA_ECOLI	pgaA			
2912	P75685	RCLC_ECOLI	rclC			
2913	P75719	RZPD_ECOLI	rzpD			
2914	P75726	CILA_ECOLI	citF			
2915	P75734	CHIQ_ECOLI	chiQ			
2916	P76464	YFAS_ECOLI	yfaS			
2917	P76524	YPDF_ECOLI	ypdF			
2918	P77374	YNFE_ECOLI	ynfE			
2919	P77509	YPHE_ECOLI	yphE			
2920	P77589	MHPT_ECOLI	mhpT			
2921	P77657	YAGK_ECOLI	yagK			
2922	Q46814	XDHD_ECOLI	xdhD			
2923	Q47151	YAFL_ECOLI	yafL			
2924	Q47702	YFEK_ECOLI	yfeK			
2925	P09153	TFAE_ECOLI	tfaE			
2926	P0A700	HYPA_ECOLI	hypA			
2927	P0A703	HYBF_ECOLI	hybF			
2928	P0A828	SMG_ECOLI	smg			
2929	P0A9N8	NRDG_ECOLI	nrdG			
2930	P0CF66	INSE1_ECOLI	insE1			
2931	P28915	YBFC_ECOLI	ybfC			
2932	P30147	HYI_ECOLI	hyi			
2933	P32689	YJBH_ECOLI	yjbH			
2934	P33352	YEHP_ECOLI	yehP			
2935	P34749	HOFQ_ECOLI	hofQ			
2936	P38097	YEGE_ECOLI	yegE			
2937	P38683	TORT_ECOLI	torT			
2938	P39902	SPRT_ECOLI	sprT			
2939	P45548	PHP_ECOLI	php			
