FE,ZN,MN,CU,MO,NI,CO,Protein ID
0,0,0,0,0,0,0,G6637-MONOMER
0,0,0,0,0,0,0,G6638-MONOMER
0,0,0,0,0,0,0,G6639-MONOMER
0,0,0,0,0,0,0,G6640-MONOMER
0,0,0,0,0,0,0,G6641-MONOMER
0,0,0,0,0,0,0,G6642-MONOMER
0,0,0,0,0,0,0,G6644-MONOMER
0,0,0,0,0,0,0,G6645-MONOMER
0,0,0,0,0,0,0,G6646-MONOMER
0,0,0,0,0,0,0,G6647-MONOMER
0,0,0,0,0,0,0,G6651-MONOMER
0,0,1,0,0,0,0,G6652-MONOMER
0,0,0,0,0,0,0,G6653-MONOMER
0,0,0,0,0,0,0,G6654-MONOMER
0,0,0,0,0,0,0,G6655-MONOMER
0,0,0,0,0,0,0,G6657-MONOMER
0,0,0,0,0,0,0,G6658-MONOMER
0,0,0,0,0,0,0,G6659-MONOMER
0,0,0,0,0,0,0,G6660-MONOMER
0,0,0,0,0,0,0,G6661-MONOMER
0,1,0,0,0,0,0,G6662-MONOMER
0,0,0,0,0,0,0,G6663-MONOMER
0,0,0,0,0,0,0,G6664-MONOMER
0,0,0,0,0,0,0,G6665-MONOMER
0,0,0,0,0,0,0,G6668-MONOMER
0,0,0,0,0,0,0,G6669-MONOMER
0,0,0,0,0,0,0,G6670-MONOMER
0,0,0,0,0,0,0,G6671-MONOMER
0,0,0,0,0,0,0,G6672-MONOMER
0,0,0,0,0,0,0,G6673-MONOMER
0,0,0,0,0,0,0,G6674-MONOMER
4,0,0,0,0,0,0,G6675-MONOMER
0,0,0,0,0,0,0,G6676-MONOMER
0,0,0,0,0,0,0,G6677-MONOMER
0,0,0,0,0,0,0,G6679-MONOMER
0,0,0,0,0,0,0,G6680-MONOMER
0,0,0,0,0,0,0,G6681-MONOMER
0,0,0,0,0,0,0,G6682-MONOMER
0,0,0,0,0,0,0,G6683-MONOMER
0,0,0,0,0,0,0,G6684-MONOMER
0,0,0,0,0,0,0,G6685-MONOMER
0,0,0,0,0,0,0,G6686-MONOMER
0,0,0,0,0,0,0,G6688-MONOMER
0,0,0,0,0,0,0,G6689-MONOMER
0,0,0,0,0,0,0,G6691-MONOMER
0,0,0,0,0,0,0,G6692-MONOMER
0,0,0,0,0,0,0,G6693-MONOMER
0,0,0,0,0,0,0,G6695-MONOMER
0,0,0,0,0,0,0,G6696-MONOMER
0,0,0,0,0,0,0,G6697-MONOMER
0,0,0,0,0,0,0,G6698-MONOMER
0,0,0,0,0,0,0,G6699-MONOMER
0,0,0,0,0,0,0,G6700-MONOMER
12,0,0,0,0,0,0,G6701-MONOMER
0,0,0,0,0,0,0,G6702-MONOMER
0,0,0,0,0,0,0,G6703-MONOMER
0,0,0,0,0,0,0,G6704-MONOMER
0,0,0,0,0,0,0,G6705-MONOMER
0,0,0,0,0,0,0,G6706-MONOMER
0,0,0,0,0,0,0,G6708-MONOMER
0,0,0,0,0,0,0,G6709-MONOMER
0,0,0,0,0,0,0,G6710-MONOMER
0,0,0,0,0,0,0,G6711-MONOMER
0,0,0,0,0,0,0,G6712-MONOMER
2,0,0,0,0,0,0,G6713-MONOMER
0,0,0,0,0,0,0,G6714-MONOMER
0,0,0,0,0,0,0,G6715-MONOMER
0,0,0,0,0,0,0,G6716-MONOMER
0,0,0,0,0,0,0,G6717-MONOMER
0,0,0,0,0,0,0,G6718-MONOMER
0,0,0,0,0,0,0,G6719-MONOMER
0,0,0,0,0,0,0,G6720-MONOMER
0,0,0,0,0,0,0,G6721-MONOMER
0,0,0,0,0,0,0,G6722-MONOMER
0,0,0,0,0,0,0,G6725-MONOMER
0,0,0,0,0,0,0,G6727-MONOMER
0,0,0,0,0,0,0,G6728-MONOMER
0,0,0,0,0,0,0,G6729-MONOMER
0,0,0,0,0,0,0,G6730-MONOMER
0,0,0,0,0,0,0,G6731-MONOMER
0,0,0,0,0,0,0,G6732-MONOMER
0,0,0,0,0,0,0,G6736-MONOMER
0,0,0,0,0,0,0,G6737-MONOMER
0,0,0,0,0,0,0,G6738-MONOMER
0,0,0,0,0,0,0,G6741-MONOMER
0,0,0,0,0,0,0,G6742-MONOMER
0,1,0,0,0,0,0,G6743-MONOMER
0,0,0,0,0,0,0,G6745-MONOMER
0,0,0,0,0,0,0,G6746-MONOMER
0,0,0,0,0,0,0,G6747-MONOMER
0,0,0,0,0,0,0,G6749-MONOMER
0,0,0,0,0,0,0,G6750-MONOMER
0,0,0,0,0,0,0,G6755-MONOMER
0,0,0,0,0,0,0,G6756-MONOMER
0,0,0,0,0,0,0,G6757-MONOMER
0,0,0,0,0,0,0,G6758-MONOMER
0,0,0,0,0,0,0,G6759-MONOMER
0,0,0,0,0,0,0,G6760-MONOMER
0,0,0,0,0,0,0,G6761-MONOMER
0,0,0,0,0,0,0,G6762-MONOMER
0,0,0,0,0,0,0,G6763-MONOMER
0,0,0,0,0,0,0,G6765-MONOMER
0,0,0,0,0,0,0,G6766-MONOMER
0,0,0,0,0,0,0,G6767-MONOMER
0,0,0,0,0,0,0,G6769-MONOMER
0,0,0,0,0,0,0,G6770-MONOMER
0,0,0,0,0,0,0,G6771-MONOMER
0,0,0,0,0,0,0,G6772-MONOMER
0,0,0,0,0,0,0,G6773-MONOMER
0,0,0,0,0,0,0,G6774-MONOMER
0,0,0,0,0,0,0,G6776-MONOMER
0,1,0,0,0,0,0,G6782-MONOMER
1,0,0,0,0,0,0,G6783-MONOMER
1,0,0,0,0,0,0,G6784-MONOMER
0,0,0,0,0,0,0,G6785-MONOMER
12,0,0,0,0,0,0,G6787-MONOMER
0,0,0,0,0,0,0,G6788-MONOMER
0,0,0,0,0,0,0,G6789-MONOMER
4,0,0,0,0,0,0,G6791-MONOMER
0,0,0,0,0,0,0,G6792-MONOMER
0,0,0,0,0,0,0,G6793-MONOMER
0,0,0,0,0,0,0,G6794-MONOMER
0,0,0,0,0,0,0,G6795-MONOMER
0,0,0,0,0,0,0,G6796-MONOMER
0,0,0,0,0,0,0,G6798-MONOMER
0,0,0,0,0,0,0,G6799-MONOMER
0,0,0,0,0,0,0,G6804-MONOMER
0,0,0,0,0,0,0,G6805-MONOMER
0,0,0,0,0,0,0,G6806-MONOMER
0,0,0,0,0,0,0,G6807-MONOMER
0,0,0,0,0,0,0,G6808-MONOMER
0,0,0,0,0,0,0,G6809-MONOMER
0,0,0,0,0,0,0,G6810-MONOMER
0,0,0,0,0,0,0,G6811-MONOMER
0,0,0,0,0,0,0,G6812-MONOMER
0,0,0,0,0,0,0,G6813-MONOMER
0,0,0,0,0,0,0,G6814-MONOMER
0,0,0,0,0,0,0,G6815-MONOMER
0,0,0,0,0,0,0,G6816-MONOMER
0,0,0,0,0,0,0,G6818-MONOMER
0,0,0,0,0,0,0,G6819-MONOMER
0,0,0,0,0,0,0,G6820-MONOMER
0,0,0,0,0,0,0,G6821-MONOMER
0,0,0,0,0,0,0,G6822-MONOMER
0,0,0,0,0,0,0,G6823-MONOMER
0,0,0,0,0,0,0,G6824-MONOMER
0,0,0,0,0,0,0,G6825-MONOMER
0,0,0,0,0,0,0,G6826-MONOMER
0,0,0,0,0,0,0,G6827-MONOMER
0,0,0,0,0,0,0,G6828-MONOMER
0,0,0,0,0,0,0,G6829-MONOMER
0,0,0,0,0,0,0,G6830-MONOMER
0,0,0,0,0,0,0,G6831-MONOMER
0,0,0,0,0,0,0,G6832-MONOMER
0,0,0,0,0,0,0,G6833-MONOMER
0,0,0,0,0,0,0,G6834-MONOMER
0,0,0,0,0,0,0,G6835-MONOMER
0,0,0,0,0,0,0,G6836-MONOMER
0,0,0,0,0,0,0,G6837-MONOMER
0,2,0,0,0,0,0,G6838-MONOMER
0,0,0,0,0,0,0,G6839-MONOMER
0,0,0,0,0,0,0,G6840-MONOMER
0,0,0,0,0,0,0,G6841-MONOMER
0,0,0,0,0,0,0,G6843-MONOMER
0,0,0,0,0,0,0,G6844-MONOMER
4,0,0,0,1,0,0,G6845-MONOMER
4,0,0,0,1,0,0,G6846-MONOMER
16,0,0,0,0,0,0,G6847-MONOMER
0,0,0,0,0,0,0,G6848-MONOMER
0,0,0,0,0,0,0,G6849-MONOMER
0,0,0,0,0,0,0,G6851-MONOMER
0,0,0,0,0,0,0,G6853-MONOMER
0,0,0,0,0,0,0,G6855-MONOMER
0,0,0,0,0,0,0,G6856-MONOMER
0,0,0,0,0,0,0,G6859-MONOMER
0,0,0,0,0,0,0,G6860-MONOMER
0,0,0,0,0,0,0,G6862-MONOMER
0,0,0,0,0,0,0,G6863-MONOMER
0,0,0,0,0,0,0,G6865-MONOMER
0,0,0,0,0,0,0,G6866-MONOMER
0,0,0,0,0,0,0,G6867-MONOMER
0,0,0,0,0,0,0,G6868-MONOMER
0,0,0,0,0,0,0,G6869-MONOMER
0,0,0,0,0,0,0,G6870-MONOMER
0,0,0,0,0,0,0,G6871-MONOMER
12,0,0,0,0,0,0,G6872-MONOMER
8,0,0,0,0,0,0,G6873-MONOMER
0,0,0,0,0,0,0,G6874-MONOMER
0,0,0,0,0,0,0,G6875-MONOMER
0,0,0,0,0,0,0,G6876-MONOMER
0,0,0,0,0,0,0,G6880-MONOMER
0,0,0,0,0,0,0,G6881-MONOMER
0,0,0,0,0,0,0,G6882-MONOMER
0,0,0,0,0,0,0,G6883-MONOMER
0,0,0,0,0,0,0,G6884-MONOMER
0,0,0,0,0,0,0,G6885-MONOMER
0,1,0,1,0,0,0,G6886-MONOMER
0,0,0,0,0,0,0,G6887-MONOMER
0,0,0,0,0,0,0,G6888-MONOMER
0,0,0,0,0,0,0,G6889-MONOMER
0,0,0,0,0,0,0,G6890-MONOMER
0,0,0,0,0,0,0,G6892-MONOMER
0,0,0,0,0,0,0,G6894-MONOMER
0,0,0,0,0,0,0,G6895-MONOMER
0,0,0,0,0,0,0,G6896-MONOMER
0,0,0,0,0,0,0,G6897-MONOMER
1,0,0,0,0,0,0,G6898-MONOMER
16,0,0,0,0,0,0,G6899-MONOMER
0,0,0,0,0,0,0,G6900-MONOMER
4,0,0,0,0,0,0,G6901-MONOMER
16,0,0,0,0,0,0,G6902-MONOMER
0,0,0,0,0,0,0,G6903-MONOMER
0,0,0,0,0,0,0,G6904-MONOMER
0,0,0,0,0,0,0,G6905-MONOMER
0,0,0,0,0,0,0,G6906-MONOMER
0,0,0,0,0,0,0,G6907-MONOMER
0,0,0,0,0,0,0,G6908-MONOMER
0,0,0,0,0,0,0,G6909-MONOMER
0,0,0,0,0,0,0,G6911-MONOMER
0,0,0,0,0,0,0,G6912-MONOMER
0,0,0,0,0,0,0,G6913-MONOMER
0,0,0,0,0,0,0,G6914-MONOMER
0,0,0,0,0,0,0,G6915-MONOMER
0,0,0,0,0,0,0,G6918-MONOMER
0,0,0,0,0,0,0,G6919-MONOMER
0,0,0,0,0,0,0,G6920-MONOMER
0,0,0,0,0,0,0,G6921-MONOMER
0,0,0,0,0,0,0,G6922-MONOMER
0,0,0,0,0,0,0,G6923-MONOMER
0,0,0,0,0,0,0,G6924-MONOMER
0,0,0,0,0,0,0,G6925-MONOMER
0,0,0,0,0,0,0,G6926-MONOMER
0,0,0,0,0,0,0,G6928-MONOMER
0,0,0,0,0,0,0,G6929-MONOMER
0,0,0,0,0,0,0,G6930-MONOMER
0,0,0,0,0,0,0,G6931-MONOMER
0,0,0,0,0,0,0,G6932-MONOMER
0,0,0,0,0,0,0,G6933-MONOMER
0,0,0,0,0,0,0,G6934-MONOMER
0,0,0,0,0,0,0,G6935-MONOMER
0,0,0,0,0,0,0,G6936-MONOMER
0,0,0,0,0,0,0,G6937-MONOMER
0,0,0,0,0,0,0,G6938-MONOMER
0,0,0,0,0,0,0,G6939-MONOMER
0,0,0,0,0,0,0,G6945-MONOMER
0,0,0,0,0,0,0,G6946-MONOMER
0,0,0,0,0,0,0,G6947-MONOMER
0,0,0,0,0,0,0,G6948-MONOMER
0,0,0,0,0,0,0,G6949-MONOMER
0,0,0,0,0,0,0,G6952-MONOMER
0,0,0,0,0,0,0,G6953-MONOMER
0,0,0,0,0,0,0,G6954-MONOMER
0,0,0,0,0,0,0,G6955-MONOMER
0,0,0,0,0,0,0,G6956-MONOMER
0,0,0,0,0,0,0,G6957-MONOMER
0,0,0,0,0,0,0,G6958-MONOMER
0,0,0,0,0,0,0,G6959-MONOMER
0,0,0,0,0,0,0,G6960-MONOMER
0,2,0,0,0,0,0,G6961-MONOMER
0,2,0,0,0,0,0,G6963-MONOMER
0,0,0,0,0,0,0,G6964-MONOMER
0,0,0,0,0,0,0,G6966-MONOMER
0,0,0,0,0,0,0,G6967-MONOMER
0,0,0,0,0,0,0,G6968-MONOMER
0,0,0,0,0,0,0,G6969-MONOMER
0,0,0,0,0,0,0,G6970-MONOMER
0,0,0,0,0,0,0,G6971-MONOMER
0,0,0,0,0,0,0,G6972-MONOMER
0,0,0,0,0,0,0,G6973-MONOMER
0,0,0,0,0,0,0,G6974-MONOMER
0,0,0,0,0,0,0,G6975-MONOMER
0,0,0,0,0,0,0,G6976-MONOMER
0,0,0,0,0,0,0,G6978-MONOMER
0,0,0,0,0,0,0,G6979-MONOMER
0,0,0,0,0,0,0,G6980-MONOMER
0,0,0,0,0,0,0,G6981-MONOMER
0,0,0,0,0,0,0,G6982-MONOMER
0,0,0,0,0,0,0,G6983-MONOMER
0,0,0,0,0,0,0,G6984-MONOMER
0,0,0,0,0,0,0,G6985-MONOMER
0,0,1,0,0,0,0,G6986-MONOMER
3,0,0,0,0,0,0,G6988-MONOMER
2,0,0,0,0,0,0,G6989-MONOMER
0,0,0,0,0,0,0,G6990-MONOMER
0,0,0,0,0,0,0,G6991-MONOMER
4,0,0,0,0,0,0,G6992-MONOMER
0,0,0,0,0,0,0,G6993-MONOMER
0,0,0,0,0,0,0,G6994-MONOMER
0,0,0,0,0,0,0,G6995-MONOMER
0,0,0,0,0,0,0,G6996-MONOMER
0,0,0,0,0,0,0,G6997-MONOMER
0,0,0,0,0,0,0,G6998-MONOMER
0,0,0,0,0,0,0,G6999-MONOMER
0,0,0,0,0,0,0,G7000-MONOMER
0,0,0,0,0,0,0,G7001-MONOMER
0,0,0,0,0,0,0,G7002-MONOMER
0,0,0,0,0,0,0,G7003-MONOMER
0,0,0,0,0,0,0,G7005-MONOMER
0,0,0,0,0,0,0,G7006-MONOMER
0,0,0,0,0,0,0,G7007-MONOMER
0,0,0,0,0,0,0,G7008-MONOMER
0,0,0,0,0,0,0,G7009-MONOMER
0,0,0,0,0,0,0,G7010-MONOMER
0,0,2,0,0,0,0,G7011-MONOMER
0,0,0,0,0,0,0,G7012-MONOMER
0,0,0,0,0,0,0,G7013-MONOMER
0,0,0,1,0,0,0,G7014-MONOMER
0,0,0,0,0,0,0,G7015-MONOMER
0,0,0,0,0,0,0,G7016-MONOMER
0,0,0,0,0,0,0,G7019-MONOMER
0,0,0,0,0,0,0,G7020-MONOMER
0,0,0,0,0,0,0,G7021-MONOMER
0,0,0,0,1,0,0,G7022-MONOMER
1,0,0,0,0,0,0,G7023-MONOMER
0,0,0,0,0,0,0,G7024-MONOMER
0,0,0,0,0,0,0,G7025-MONOMER
0,0,0,0,0,0,0,G7026-MONOMER
0,0,0,0,0,0,0,G7027-MONOMER
0,0,0,0,0,0,0,G7028-MONOMER
0,0,0,0,0,0,0,G7031-MONOMER
0,0,0,0,0,0,0,G7033-MONOMER
0,0,0,0,0,0,0,G7035-MONOMER
0,0,0,0,0,0,0,G7036-MONOMER
0,0,0,0,0,0,0,G7037-MONOMER
0,0,0,0,0,0,0,G7039-MONOMER
0,0,0,0,0,0,0,G7040-MONOMER
0,0,0,0,0,0,0,G7043-MONOMER
0,0,0,0,0,0,0,G7044-MONOMER
0,0,0,0,0,0,0,G7045-MONOMER
0,0,0,0,0,0,0,G7046-MONOMER
0,0,0,0,0,0,0,G7048-MONOMER
0,0,0,0,0,0,0,G7049-MONOMER
0,0,0,0,0,0,0,G7050-MONOMER
0,0,0,0,0,0,0,G7051-MONOMER
0,0,0,0,0,0,0,G7052-MONOMER
0,1,0,0,0,0,0,G7055-MONOMER
0,0,0,0,0,0,0,G7056-MONOMER
0,0,0,0,0,0,0,G7057-MONOMER
0,0,0,0,0,0,0,G7058-MONOMER
0,0,0,0,2,0,0,G7059-MONOMER
0,0,0,0,0,0,0,G7060-MONOMER
0,2,0,0,0,0,0,G7061-MONOMER
1,0,0,0,0,0,0,G7062-MONOMER
0,0,0,0,0,0,0,G7063-MONOMER
0,0,0,0,0,0,0,G7064-MONOMER
0,0,0,0,0,0,0,G7066-MONOMER
0,0,0,0,0,0,0,G7068-MONOMER
0,0,0,0,0,0,0,G7071-MONOMER
0,0,0,0,0,0,0,G7072-MONOMER
0,0,0,0,0,0,0,G7073-MONOMER
0,0,0,0,0,0,0,G7074-MONOMER
0,0,0,0,0,0,0,G7075-MONOMER
0,0,0,0,0,0,0,G7079-MONOMER
0,0,0,0,0,0,0,G7080-MONOMER
0,0,0,0,0,0,0,G7081-MONOMER
0,1,0,0,0,0,0,G7082-MONOMER
0,0,0,0,0,0,0,G7083-MONOMER
0,0,0,0,0,0,0,G7084-MONOMER
0,0,0,0,0,0,0,G7085-MONOMER
0,0,0,0,0,0,0,G7086-MONOMER
0,0,0,0,0,0,0,G7087-MONOMER
0,0,0,0,0,0,0,G7088-MONOMER
0,0,0,0,0,0,0,G7089-MONOMER
0,0,0,0,0,0,0,G7090-MONOMER
0,0,0,0,0,0,0,G7093-MONOMER
0,0,0,0,0,0,0,G7094-MONOMER
0,0,0,0,0,0,0,G7095-MONOMER
0,0,0,0,0,0,0,G7096-MONOMER
0,0,0,0,0,0,0,G7097-MONOMER
0,0,0,0,0,0,0,G7098-MONOMER
0,0,0,0,0,0,0,G7099-MONOMER
0,0,0,0,0,0,0,G7100-MONOMER
0,0,0,0,0,0,0,G7101-MONOMER
0,0,0,0,0,0,0,G7102-MONOMER
0,0,0,0,0,0,0,G7103-MONOMER
0,0,0,0,0,0,0,G7104-MONOMER
0,0,0,0,0,0,0,G7105-MONOMER
0,0,0,0,0,0,0,G7106-MONOMER
0,0,0,0,0,0,0,G7107-MONOMER
0,0,0,0,0,0,0,G7108-MONOMER
0,0,0,0,0,0,0,G7109-MONOMER
0,0,0,0,0,0,0,G7110-MONOMER
0,0,0,0,0,0,0,G7111-MONOMER
0,0,0,0,0,0,0,G7112-MONOMER
0,0,0,0,0,0,0,G7117-MONOMER
0,0,0,0,0,0,0,G7118-MONOMER
0,0,0,0,0,0,0,G7119-MONOMER
0,0,0,0,0,0,0,G7120-MONOMER
0,0,0,0,0,0,0,G7122-MONOMER
0,0,0,0,0,0,0,G7123-MONOMER
0,0,0,0,0,0,0,G7126-MONOMER
0,0,0,0,0,0,0,G7128-MONOMER
0,0,0,0,0,0,0,G7131-MONOMER
0,0,0,0,0,0,0,G7132-MONOMER
0,0,0,0,0,0,0,G7133-MONOMER
0,0,0,0,0,0,0,G7134-MONOMER
0,0,0,0,0,0,0,G7137-MONOMER
0,0,0,0,0,0,0,G7138-MONOMER
0,0,0,0,0,0,0,G7139-MONOMER
0,0,0,0,0,0,0,G7144-MONOMER
0,0,0,0,0,0,0,G7145-MONOMER
0,0,0,0,0,0,0,G7146-MONOMER
0,0,0,0,0,0,0,G7147-MONOMER
0,0,0,0,0,0,0,G7148-MONOMER
0,0,0,0,0,0,0,G7152-MONOMER
0,0,0,0,0,0,0,G7153-MONOMER
0,0,0,0,0,0,0,G7155-MONOMER
0,0,0,0,0,0,0,G7156-MONOMER
0,0,0,0,0,0,0,G7158-MONOMER
0,0,0,0,0,0,0,G7160-MONOMER
0,0,0,0,0,0,0,G7161-MONOMER
0,0,0,0,0,0,0,G7162-MONOMER
0,0,0,0,0,0,0,G7163-MONOMER
0,0,0,0,0,0,0,G7164-MONOMER
0,0,0,0,0,0,0,G7165-MONOMER
0,0,0,0,0,0,0,G7166-MONOMER
0,0,0,0,0,0,0,G7167-MONOMER
0,0,0,0,0,0,0,G7168-MONOMER
0,0,0,0,0,0,0,G7169-MONOMER
0,0,0,0,0,0,0,G7170-MONOMER
0,0,0,0,0,0,0,G7171-MONOMER
0,0,0,0,0,0,0,G7172-MONOMER
0,0,0,0,0,0,0,G7173-MONOMER
0,0,0,0,0,0,0,G7174-MONOMER
0,2,0,0,0,0,0,G7175-MONOMER
0,0,0,0,0,0,0,G7176-MONOMER
0,0,0,0,0,0,0,G7177-MONOMER
0,0,0,0,0,0,0,G7178-MONOMER
0,0,0,0,0,0,0,G7179-MONOMER
0,0,0,0,0,0,0,G7180-MONOMER
0,0,0,0,0,0,0,G7181-MONOMER
0,0,0,0,0,0,0,G7182-MONOMER
0,0,0,0,0,0,0,G7184-MONOMER
0,0,0,0,0,0,0,G7185-MONOMER
0,0,0,0,0,0,0,G7186-MONOMER
0,0,0,0,0,0,0,G7187-MONOMER
0,0,0,0,0,0,0,G7188-MONOMER
0,0,0,0,0,0,0,G7189-MONOMER
0,0,0,0,0,0,0,G7190-MONOMER
0,0,0,0,0,0,0,G7191-MONOMER
0,0,2,0,0,0,0,G7192-MONOMER
0,0,0,0,0,0,0,G7193-MONOMER
0,0,0,0,0,0,0,G7194-MONOMER
0,0,0,0,0,0,0,G7196-MONOMER
0,0,0,0,0,0,0,G7197-MONOMER
0,0,0,0,0,0,0,G7199-MONOMER
0,0,0,0,0,0,0,G7200-MONOMER
0,0,0,0,0,0,0,G7201-MONOMER
0,0,0,0,0,0,0,G7202-MONOMER
0,0,0,0,0,0,0,G7203-MONOMER
0,0,0,0,0,0,0,G7204-MONOMER
0,0,0,0,0,0,0,G7205-MONOMER
0,0,0,0,0,0,0,G7206-MONOMER
0,0,0,0,0,0,0,G7207-MONOMER
0,0,0,0,0,0,0,G7209-MONOMER
0,0,0,0,0,0,0,G7210-MONOMER
0,0,0,0,0,0,0,G7211-MONOMER
0,0,0,0,0,0,0,G7212-MONOMER
0,0,0,0,0,0,0,G7213-MONOMER
0,0,0,0,0,0,0,G7214-MONOMER
0,0,0,0,0,0,0,G7215-MONOMER
0,0,0,0,0,0,0,G7216-MONOMER
0,0,0,0,0,0,0,G7217-MONOMER
0,0,0,0,0,0,0,G7218-MONOMER
0,0,0,0,0,0,0,G7219-MONOMER
0,0,0,0,0,0,0,G7220-MONOMER
0,0,0,0,0,0,0,G7221-MONOMER
0,0,0,0,0,0,0,G7223-MONOMER
0,0,0,0,0,0,0,G7224-MONOMER
0,0,0,0,0,0,0,G7225-MONOMER
0,0,0,0,0,0,0,G7226-MONOMER
0,0,0,0,0,0,0,G7227-MONOMER
0,0,0,0,0,0,0,G7228-MONOMER
0,0,0,0,0,0,0,G7229-MONOMER
0,0,0,0,0,0,0,G7230-MONOMER
0,0,0,0,0,0,0,G7231-MONOMER
0,0,0,0,0,0,0,G7232-MONOMER
0,0,0,0,0,0,0,G7233-MONOMER
0,0,0,0,0,0,0,G7234-MONOMER
0,0,0,0,0,0,0,G7236-MONOMER
0,0,0,0,0,0,0,G7237-MONOMER
0,0,0,0,0,0,0,G7238-MONOMER
0,0,0,0,0,0,0,G7239-MONOMER
0,0,0,0,0,0,0,G7240-MONOMER
0,0,0,0,0,0,0,G7242-MONOMER
0,0,0,0,0,0,0,G7243-MONOMER
0,0,0,0,0,0,0,G7244-MONOMER
0,0,0,0,0,0,0,G7245-MONOMER
0,0,0,0,0,0,0,G7246-MONOMER
0,0,0,0,0,0,0,G7247-MONOMER
0,0,0,0,0,0,0,G7248-MONOMER
0,0,0,0,0,0,0,G7250-MONOMER
0,0,0,0,0,0,0,G7251-MONOMER
0,0,0,0,0,0,0,G7252-MONOMER
0,0,0,0,0,0,0,G7255-MONOMER
0,0,0,0,0,0,0,G7256-MONOMER
0,0,0,0,0,0,0,G7257-MONOMER
0,0,0,0,0,0,0,G7258-MONOMER
0,0,0,0,0,0,0,G7260-MONOMER
0,0,0,0,0,0,0,G7261-MONOMER
0,0,0,0,0,0,0,G7262-MONOMER
0,0,0,0,0,0,0,G7263-MONOMER
0,0,0,0,0,0,0,G7265-MONOMER
1,0,0,0,0,0,0,G7266-MONOMER
0,0,0,0,0,0,0,G7267-MONOMER
0,0,0,0,0,0,0,G7268-MONOMER
0,0,0,0,0,0,0,G7269-MONOMER
0,0,0,0,0,0,0,G7270-MONOMER
0,1,0,0,0,0,0,G7271-MONOMER
0,0,0,0,0,0,0,G7272-MONOMER
0,0,0,0,0,0,0,G7273-MONOMER
0,0,0,0,0,0,0,G7274-MONOMER
0,0,0,0,0,0,0,G7275-MONOMER
0,0,0,0,0,0,0,G7276-MONOMER
0,0,0,0,0,0,0,G7277-MONOMER
0,0,0,0,0,0,0,G7278-MONOMER
0,0,0,0,0,0,0,G7279-MONOMER
0,0,0,0,0,0,0,G7280-MONOMER
0,0,0,0,0,0,0,G7281-MONOMER
0,0,0,0,0,0,0,G7282-MONOMER
1,0,0,0,0,0,0,G7283-MONOMER
0,0,0,0,0,0,0,G7284-MONOMER
0,0,0,0,0,0,0,G7285-MONOMER
0,0,0,0,0,0,0,G7286-MONOMER
0,0,0,0,0,0,0,G7287-MONOMER
0,0,0,0,0,0,0,G7288-MONOMER
0,0,0,0,0,0,0,G7289-MONOMER
0,0,0,0,0,0,0,G7290-MONOMER
0,0,0,0,0,0,0,G7291-MONOMER
0,0,0,0,0,0,0,G7292-MONOMER
0,0,0,0,0,0,0,G7295-MONOMER
0,0,0,0,0,0,0,G7296-MONOMER
0,0,0,0,0,0,0,G7297-MONOMER
0,0,0,0,0,0,0,G7298-MONOMER
0,0,0,0,0,0,0,G7307-MONOMER
0,0,0,0,0,0,0,G7308-MONOMER
0,0,0,0,0,0,0,G7310-MONOMER
0,1,0,0,0,0,0,G7311-MONOMER
0,0,0,0,0,0,0,G7312-MONOMER
0,0,0,0,0,0,0,G7313-MONOMER
0,0,0,0,0,0,0,G7314-MONOMER
0,0,0,0,0,0,0,G7315-MONOMER
0,0,0,0,0,0,0,G7316-MONOMER
0,0,0,0,0,0,0,G7317-MONOMER
0,0,0,0,0,0,0,G7318-MONOMER
0,0,0,0,0,0,0,G7319-MONOMER
0,0,0,0,0,0,0,G7320-MONOMER
0,0,0,0,0,0,0,G7321-MONOMER
0,0,0,0,0,0,0,G7322-MONOMER
0,0,0,0,0,0,0,G7323-MONOMER
0,0,0,0,0,0,0,G7324-MONOMER
2,0,0,0,0,0,0,G7325-MONOMER
2,0,0,0,0,0,0,G7326-MONOMER
0,0,0,0,0,0,0,G7327-MONOMER
0,0,0,0,0,0,0,G7328-MONOMER
0,0,0,0,0,0,0,G7329-MONOMER
0,0,0,0,0,0,0,G7331-MONOMER
0,0,0,0,0,0,0,G7337-MONOMER
0,0,0,0,0,0,0,G7338-MONOMER
0,0,0,0,0,0,0,G7342-MONOMER
0,0,0,0,0,0,0,G7343-MONOMER
0,0,0,0,0,0,0,G7344-MONOMER
0,0,0,0,0,0,0,G7345-MONOMER
8,0,0,0,0,0,0,G7346-MONOMER
0,0,0,0,0,0,0,G7347-MONOMER
0,0,0,0,0,0,0,G7348-MONOMER
0,1,0,0,0,0,0,G7349-MONOMER
0,0,0,0,0,0,0,G7350-MONOMER
0,0,0,0,0,0,0,G7352-MONOMER
0,0,0,0,0,0,0,G7354-MONOMER
0,0,0,0,0,0,0,G7355-MONOMER
0,0,0,0,0,0,0,G7356-MONOMER
0,0,0,0,0,0,0,G7357-MONOMER
0,0,0,0,0,0,0,G7358-MONOMER
0,0,0,0,0,0,0,G7359-MONOMER
0,0,0,0,0,0,0,G7360-MONOMER
0,0,0,0,0,0,0,G7361-MONOMER
0,0,0,0,0,0,0,G7362-MONOMER
0,0,0,0,0,0,0,G7363-MONOMER
0,0,0,0,0,0,0,G7364-MONOMER
0,0,0,0,0,0,0,G7365-MONOMER
0,0,0,0,0,0,0,G7366-MONOMER
